OS                           : Linux-4.18.0-425.3.1.el8.x86_64-x86_64-with-glibc2.28
Python Version               : 3.9.12
CuPy Version                 : 10.6.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.21.5
SciPy Version                : 1.7.3
Cython Build Version         : 0.29.24
Cython Runtime Version       : None
CUDA Root                    : /usr/local/cuda
nvcc PATH                    : /usr/local/cuda/bin/nvcc
CUDA Build Version           : 11020
CUDA Driver Version          : 11080
CUDA Runtime Version         : 11040
cuBLAS Version               : (available)
cuFFT Version                : 10502
cuRAND Version               : 10205
cuSOLVER Version             : (11, 2, 0)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 4)
Thrust Version               : 101000
CUB Build Version            : 101000
Jitify Build Version         : 4a37de0
cuDNN Build Version          : (not loaded; try `import cupy.cuda.cudnn` first)
cuDNN Version                : (not loaded; try `import cupy.cuda.cudnn` first)
NCCL Build Version           : None
NCCL Runtime Version         : None
cuTENSOR Version             : None
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100 80GB PCIe
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:E3:00.0
None
Sizes of ptrain and pdot:
[(40000, 46, 46), (40000, 46, 46)]
len(theta) = 4477456
len(jac) = 84640000
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 169280000 rows and 4477456 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =   100000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 11190 -9.93126e-02  3.517e-02  2.033e-03   1.7e-05  2.1e-06  2.7e+04  6.5e+01
 11200 -9.94088e-02  3.507e-02  2.028e-03   1.7e-05  2.1e-06  2.7e+04  8.8e+01
 11210 -9.95058e-02  3.497e-02  2.023e-03   1.7e-05  2.1e-06  2.7e+04  8.9e+01
 11220 -9.96061e-02  3.487e-02  2.018e-03   1.7e-05  2.1e-06  2.7e+04  8.2e+01
 11230 -9.97053e-02  3.477e-02  2.012e-03   1.7e-05  2.1e-06  2.7e+04  6.8e+01
 11240 -9.98073e-02  3.466e-02  2.007e-03   1.7e-05  2.1e-06  2.7e+04  6.8e+01
 11250 -9.99101e-02  3.456e-02  2.001e-03   1.7e-05  2.1e-06  2.7e+04  8.0e+01
 11260 -1.00014e-01  3.445e-02  1.996e-03   1.6e-05  2.1e-06  2.7e+04  7.9e+01
 11270 -1.00124e-01  3.434e-02  1.990e-03   1.6e-05  2.1e-06  2.7e+04  5.5e+01
 11280 -1.00230e-01  3.423e-02  1.984e-03   1.6e-05  2.1e-06  2.7e+04  6.4e+01
 11290 -1.00339e-01  3.412e-02  1.978e-03   1.6e-05  2.1e-06  2.7e+04  6.8e+01
 11300 -1.00454e-01  3.400e-02  1.972e-03   1.6e-05  2.1e-06  2.7e+04  5.7e+01
 11310 -1.00562e-01  3.389e-02  1.966e-03   1.6e-05  2.1e-06  2.7e+04  6.1e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 11320 -1.00676e-01  3.377e-02  1.960e-03   1.6e-05  2.1e-06  2.7e+04  8.5e+01
 11330 -1.00788e-01  3.366e-02  1.954e-03   1.6e-05  2.1e-06  2.7e+04  9.5e+01
 11340 -1.00909e-01  3.353e-02  1.948e-03   1.6e-05  2.1e-06  2.7e+04  5.9e+01
 11350 -1.01028e-01  3.341e-02  1.941e-03   1.6e-05  2.1e-06  2.7e+04  5.2e+01
 11360 -1.01146e-01  3.329e-02  1.935e-03   1.6e-05  2.1e-06  2.7e+04  5.5e+01
 11370 -1.01263e-01  3.317e-02  1.928e-03   1.6e-05  2.1e-06  2.7e+04  6.4e+01
 11380 -1.01387e-01  3.304e-02  1.922e-03   1.6e-05  2.1e-06  2.7e+04  6.0e+01
 11390 -1.01510e-01  3.292e-02  1.915e-03   1.6e-05  2.1e-06  2.7e+04  5.6e+01
 11400 -1.01633e-01  3.279e-02  1.908e-03   1.6e-05  2.1e-06  2.7e+04  5.5e+01
 11410 -1.01762e-01  3.266e-02  1.901e-03   1.6e-05  2.1e-06  2.7e+04  6.3e+01
 11420 -1.01892e-01  3.253e-02  1.894e-03   1.6e-05  2.1e-06  2.7e+04  5.6e+01
 11430 -1.02020e-01  3.240e-02  1.887e-03   1.5e-05  2.1e-06  2.7e+04  5.3e+01
 11440 -1.02144e-01  3.228e-02  1.880e-03   1.5e-05  2.1e-06  2.7e+04  8.3e+01
 11450 -1.02276e-01  3.214e-02  1.873e-03   1.5e-05  2.1e-06  2.7e+04  7.7e+01
 11460 -1.02413e-01  3.201e-02  1.865e-03   1.5e-05  2.1e-06  2.7e+04  6.1e+01
 11470 -1.02539e-01  3.188e-02  1.858e-03   1.5e-05  2.1e-06  2.7e+04  6.2e+01
 11480 -1.02668e-01  3.175e-02  1.851e-03   1.5e-05  2.1e-06  2.7e+04  7.2e+01
 11490 -1.02813e-01  3.160e-02  1.842e-03   1.5e-05  2.1e-06  2.7e+04  4.8e+01
 11500 -1.02946e-01  3.147e-02  1.835e-03   1.5e-05  2.1e-06  2.7e+04  4.7e+01
 11510 -1.03077e-01  3.134e-02  1.828e-03   1.5e-05  2.1e-06  2.7e+04  6.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 11520 -1.03213e-01  3.121e-02  1.820e-03   1.5e-05  2.1e-06  2.7e+04  6.9e+01
 11530 -1.03359e-01  3.106e-02  1.811e-03   1.5e-05  2.1e-06  2.7e+04  4.2e+01
 11540 -1.03488e-01  3.093e-02  1.804e-03   1.5e-05  2.1e-06  2.7e+04  5.3e+01
 11550 -1.03624e-01  3.080e-02  1.796e-03   1.5e-05  2.1e-06  2.7e+04  5.9e+01
 11560 -1.03766e-01  3.066e-02  1.788e-03   1.5e-05  2.1e-06  2.7e+04  5.4e+01
 11570 -1.03910e-01  3.052e-02  1.780e-03   1.5e-05  2.1e-06  2.7e+04  5.4e+01
 11580 -1.04039e-01  3.039e-02  1.772e-03   1.5e-05  2.1e-06  2.7e+04  6.8e+01
 11590 -1.04188e-01  3.025e-02  1.764e-03   1.4e-05  2.1e-06  2.7e+04  7.4e+01
 11600 -1.04324e-01  3.011e-02  1.756e-03   1.4e-05  2.1e-06  2.7e+04  5.4e+01
 11610 -1.04465e-01  2.998e-02  1.747e-03   1.4e-05  2.1e-06  2.7e+04  4.8e+01
 11620 -1.04605e-01  2.984e-02  1.739e-03   1.4e-05  2.1e-06  2.7e+04  5.1e+01
 11630 -1.04741e-01  2.971e-02  1.731e-03   1.4e-05  2.1e-06  2.7e+04  6.6e+01
 11640 -1.04883e-01  2.958e-02  1.723e-03   1.4e-05  2.1e-06  2.7e+04  4.6e+01
 11650 -1.05015e-01  2.945e-02  1.715e-03   1.4e-05  2.1e-06  2.7e+04  5.8e+01
 11660 -1.05148e-01  2.932e-02  1.707e-03   1.4e-05  2.1e-06  2.7e+04  7.1e+01
 11670 -1.05290e-01  2.919e-02  1.698e-03   1.4e-05  2.1e-06  2.7e+04  5.0e+01
 11680 -1.05424e-01  2.906e-02  1.690e-03   1.4e-05  2.1e-06  2.7e+04  4.9e+01
 11690 -1.05556e-01  2.893e-02  1.682e-03   1.4e-05  2.1e-06  2.8e+04  5.4e+01
 11700 -1.05690e-01  2.881e-02  1.674e-03   1.4e-05  2.1e-06  2.8e+04  6.3e+01
 11710 -1.05828e-01  2.868e-02  1.665e-03   1.4e-05  2.1e-06  2.8e+04  6.8e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 11720 -1.05965e-01  2.855e-02  1.657e-03   1.4e-05  2.1e-06  2.8e+04  4.5e+01
 11730 -1.06096e-01  2.843e-02  1.649e-03   1.4e-05  2.1e-06  2.8e+04  5.2e+01
 11740 -1.06221e-01  2.831e-02  1.641e-03   1.4e-05  2.1e-06  2.8e+04  6.8e+01
 11750 -1.06354e-01  2.819e-02  1.633e-03   1.3e-05  2.1e-06  2.8e+04  5.3e+01
 11760 -1.06485e-01  2.807e-02  1.625e-03   1.3e-05  2.1e-06  2.8e+04  4.2e+01
 11770 -1.06608e-01  2.796e-02  1.617e-03   1.3e-05  2.1e-06  2.8e+04  5.8e+01
 11780 -1.06751e-01  2.783e-02  1.608e-03   1.3e-05  2.1e-06  2.8e+04  5.5e+01
 11790 -1.06870e-01  2.772e-02  1.601e-03   1.3e-05  2.1e-06  2.8e+04  5.0e+01
 11800 -1.06993e-01  2.760e-02  1.593e-03   1.3e-05  2.1e-06  2.8e+04  6.8e+01
 11810 -1.07112e-01  2.750e-02  1.585e-03   1.3e-05  2.1e-06  2.8e+04  7.2e+01
 11820 -1.07237e-01  2.738e-02  1.577e-03   1.3e-05  2.1e-06  2.8e+04  5.7e+01
 11830 -1.07357e-01  2.728e-02  1.569e-03   1.3e-05  2.1e-06  2.8e+04  4.5e+01
 11840 -1.07472e-01  2.717e-02  1.562e-03   1.3e-05  2.1e-06  2.8e+04  6.5e+01
 11850 -1.07588e-01  2.707e-02  1.554e-03   1.3e-05  2.1e-06  2.8e+04  5.6e+01
 11860 -1.07700e-01  2.697e-02  1.547e-03   1.3e-05  2.1e-06  2.8e+04  5.1e+01
 11870 -1.07812e-01  2.687e-02  1.540e-03   1.3e-05  2.1e-06  2.8e+04  6.1e+01
 11880 -1.07922e-01  2.677e-02  1.533e-03   1.3e-05  2.1e-06  2.8e+04  6.7e+01
 11890 -1.08029e-01  2.668e-02  1.526e-03   1.3e-05  2.1e-06  2.8e+04  5.4e+01
 11900 -1.08132e-01  2.659e-02  1.519e-03   1.3e-05  2.1e-06  2.8e+04  4.6e+01
 11910 -1.08233e-01  2.650e-02  1.512e-03   1.3e-05  2.1e-06  2.8e+04  6.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 11920 -1.08340e-01  2.641e-02  1.505e-03   1.3e-05  2.1e-06  2.8e+04  6.0e+01
 11930 -1.08444e-01  2.632e-02  1.498e-03   1.3e-05  2.0e-06  2.8e+04  4.6e+01
 11940 -1.08543e-01  2.623e-02  1.491e-03   1.3e-05  2.0e-06  2.8e+04  4.8e+01
 11950 -1.08635e-01  2.615e-02  1.485e-03   1.2e-05  2.0e-06  2.8e+04  6.2e+01
 11960 -1.08730e-01  2.607e-02  1.479e-03   1.2e-05  2.0e-06  2.8e+04  6.3e+01
 11970 -1.08822e-01  2.599e-02  1.472e-03   1.2e-05  2.0e-06  2.8e+04  5.1e+01
 11980 -1.08914e-01  2.591e-02  1.466e-03   1.2e-05  2.0e-06  2.8e+04  5.2e+01
 11990 -1.09000e-01  2.584e-02  1.460e-03   1.2e-05  2.0e-06  2.8e+04  5.8e+01
 12000 -1.09087e-01  2.577e-02  1.454e-03   1.2e-05  2.0e-06  2.8e+04  7.0e+01
 12010 -1.09176e-01  2.569e-02  1.448e-03   1.2e-05  2.0e-06  2.8e+04  6.1e+01
 12020 -1.09259e-01  2.562e-02  1.443e-03   1.2e-05  2.0e-06  2.8e+04  5.9e+01
 12030 -1.09340e-01  2.555e-02  1.437e-03   1.2e-05  2.0e-06  2.8e+04  7.0e+01
 12040 -1.09422e-01  2.548e-02  1.431e-03   1.2e-05  2.0e-06  2.8e+04  6.5e+01
 12050 -1.09502e-01  2.541e-02  1.426e-03   1.2e-05  2.0e-06  2.8e+04  5.2e+01
 12060 -1.09578e-01  2.535e-02  1.420e-03   1.2e-05  2.0e-06  2.8e+04  5.8e+01
 12070 -1.09655e-01  2.529e-02  1.415e-03   1.2e-05  2.0e-06  2.8e+04  6.6e+01
 12080 -1.09728e-01  2.522e-02  1.410e-03   1.2e-05  2.0e-06  2.8e+04  6.4e+01
 12090 -1.09801e-01  2.516e-02  1.405e-03   1.2e-05  2.0e-06  2.8e+04  6.3e+01
 12100 -1.09870e-01  2.511e-02  1.400e-03   1.2e-05  2.0e-06  2.8e+04  5.7e+01
 12110 -1.09939e-01  2.505e-02  1.395e-03   1.2e-05  2.0e-06  2.8e+04  6.5e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 12120 -1.10005e-01  2.499e-02  1.390e-03   1.2e-05  2.0e-06  2.8e+04  6.6e+01
 12130 -1.10070e-01  2.494e-02  1.386e-03   1.2e-05  2.0e-06  2.8e+04  6.8e+01
 12140 -1.10131e-01  2.489e-02  1.381e-03   1.2e-05  2.0e-06  2.8e+04  6.1e+01
 12150 -1.10197e-01  2.483e-02  1.377e-03   1.2e-05  2.0e-06  2.8e+04  7.8e+01
 12160 -1.10259e-01  2.478e-02  1.372e-03   1.2e-05  2.0e-06  2.8e+04  7.1e+01
 12170 -1.10317e-01  2.473e-02  1.368e-03   1.2e-05  2.0e-06  2.8e+04  6.4e+01
 12180 -1.10375e-01  2.468e-02  1.364e-03   1.2e-05  2.0e-06  2.8e+04  6.6e+01
 12190 -1.10430e-01  2.464e-02  1.360e-03   1.2e-05  2.0e-06  2.8e+04  7.9e+01
 12200 -1.10485e-01  2.459e-02  1.356e-03   1.2e-05  2.0e-06  2.8e+04  7.8e+01
 12210 -1.10540e-01  2.455e-02  1.352e-03   1.2e-05  2.0e-06  2.8e+04  6.3e+01
 12220 -1.10591e-01  2.450e-02  1.348e-03   1.2e-05  2.0e-06  2.8e+04  7.6e+01
 12230 -1.10643e-01  2.446e-02  1.345e-03   1.2e-05  2.0e-06  2.8e+04  7.5e+01
 12240 -1.10693e-01  2.442e-02  1.341e-03   1.2e-05  2.0e-06  2.8e+04  6.6e+01
 12250 -1.10741e-01  2.438e-02  1.337e-03   1.2e-05  1.9e-06  2.8e+04  6.5e+01
 12260 -1.10789e-01  2.434e-02  1.334e-03   1.2e-05  1.9e-06  2.8e+04  7.3e+01
 12270 -1.10833e-01  2.430e-02  1.331e-03   1.2e-05  1.9e-06  2.8e+04  1.0e+02
 12280 -1.10883e-01  2.426e-02  1.327e-03   1.2e-05  1.9e-06  2.8e+04  5.9e+01
 12290 -1.10925e-01  2.422e-02  1.324e-03   1.2e-05  1.9e-06  2.8e+04  7.3e+01
 12300 -1.10966e-01  2.419e-02  1.321e-03   1.2e-05  1.9e-06  2.8e+04  9.2e+01
 12310 -1.11009e-01  2.415e-02  1.318e-03   1.2e-05  1.9e-06  2.8e+04  7.9e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 12320 -1.11051e-01  2.412e-02  1.315e-03   1.2e-05  1.9e-06  2.8e+04  6.4e+01
 12330 -1.11090e-01  2.408e-02  1.312e-03   1.1e-05  1.9e-06  2.8e+04  8.7e+01
 12340 -1.11129e-01  2.405e-02  1.309e-03   1.1e-05  1.9e-06  2.8e+04  8.6e+01
 12350 -1.11170e-01  2.402e-02  1.306e-03   1.1e-05  1.9e-06  2.8e+04  7.7e+01
 12360 -1.11205e-01  2.398e-02  1.304e-03   1.1e-05  1.9e-06  2.8e+04  7.6e+01
 12370 -1.11241e-01  2.395e-02  1.301e-03   1.1e-05  1.9e-06  2.8e+04  8.3e+01
 12380 -1.11277e-01  2.392e-02  1.298e-03   1.1e-05  1.9e-06  2.8e+04  8.6e+01
 12390 -1.11312e-01  2.389e-02  1.296e-03   1.1e-05  1.9e-06  2.8e+04  8.4e+01
 12400 -1.11346e-01  2.386e-02  1.293e-03   1.1e-05  1.9e-06  2.8e+04  7.8e+01
 12410 -1.11378e-01  2.383e-02  1.291e-03   1.1e-05  1.9e-06  2.8e+04  9.5e+01
 12420 -1.11410e-01  2.381e-02  1.289e-03   1.1e-05  1.9e-06  2.8e+04  1.1e+02
 12430 -1.11445e-01  2.378e-02  1.286e-03   1.1e-05  1.9e-06  2.8e+04  6.6e+01
 12440 -1.11475e-01  2.375e-02  1.284e-03   1.1e-05  1.9e-06  2.8e+04  1.0e+02
 12450 -1.11505e-01  2.372e-02  1.282e-03   1.1e-05  1.9e-06  2.8e+04  1.0e+02
 12460 -1.11536e-01  2.369e-02  1.279e-03   1.1e-05  1.9e-06  2.8e+04  1.2e+02
 12470 -1.11565e-01  2.367e-02  1.277e-03   1.1e-05  1.9e-06  2.8e+04  8.1e+01
 12480 -1.11594e-01  2.364e-02  1.275e-03   1.1e-05  1.9e-06  2.8e+04  7.7e+01
 12490 -1.11620e-01  2.362e-02  1.273e-03   1.1e-05  1.9e-06  2.8e+04  1.0e+02
 12500 -1.11648e-01  2.359e-02  1.271e-03   1.1e-05  1.9e-06  2.8e+04  1.0e+02
 12510 -1.11675e-01  2.357e-02  1.269e-03   1.1e-05  1.9e-06  2.8e+04  8.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 12520 -1.11700e-01  2.355e-02  1.267e-03   1.1e-05  1.9e-06  2.8e+04  1.0e+02
 12530 -1.11726e-01  2.352e-02  1.265e-03   1.1e-05  1.9e-06  2.8e+04  1.2e+02
 12540 -1.11751e-01  2.350e-02  1.264e-03   1.1e-05  1.9e-06  2.8e+04  1.1e+02
 12550 -1.11776e-01  2.347e-02  1.262e-03   1.1e-05  1.9e-06  2.8e+04  7.9e+01
 12560 -1.11799e-01  2.345e-02  1.260e-03   1.1e-05  1.9e-06  2.9e+04  1.2e+02
 12570 -1.11824e-01  2.343e-02  1.258e-03   1.1e-05  1.9e-06  2.9e+04  1.1e+02
 12580 -1.11848e-01  2.341e-02  1.257e-03   1.1e-05  1.9e-06  2.9e+04  9.3e+01
 12590 -1.11871e-01  2.338e-02  1.255e-03   1.1e-05  1.9e-06  2.9e+04  9.0e+01
 12600 -1.11892e-01  2.336e-02  1.253e-03   1.1e-05  1.9e-06  2.9e+04  1.3e+02
 12610 -1.11915e-01  2.334e-02  1.252e-03   1.1e-05  1.9e-06  2.9e+04  1.2e+02
 12620 -1.11938e-01  2.332e-02  1.250e-03   1.1e-05  1.9e-06  2.9e+04  9.6e+01
 12630 -1.11959e-01  2.330e-02  1.248e-03   1.1e-05  1.9e-06  2.9e+04  1.1e+02
 12640 -1.11981e-01  2.327e-02  1.247e-03   1.1e-05  1.9e-06  2.9e+04  1.3e+02
 12650 -1.12003e-01  2.325e-02  1.245e-03   1.1e-05  1.9e-06  2.9e+04  1.0e+02
 12660 -1.12024e-01  2.323e-02  1.244e-03   1.1e-05  1.9e-06  2.9e+04  9.6e+01
 12670 -1.12044e-01  2.321e-02  1.242e-03   1.1e-05  1.9e-06  2.9e+04  1.2e+02
 12680 -1.12064e-01  2.319e-02  1.241e-03   1.1e-05  1.9e-06  2.9e+04  1.3e+02
 12690 -1.12086e-01  2.317e-02  1.239e-03   1.1e-05  1.9e-06  2.9e+04  9.9e+01
 12700 -1.12106e-01  2.315e-02  1.238e-03   1.1e-05  1.9e-06  2.9e+04  8.7e+01
 12710 -1.12126e-01  2.313e-02  1.236e-03   1.1e-05  1.9e-06  2.9e+04  1.1e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 12720 -1.12146e-01  2.311e-02  1.235e-03   1.1e-05  1.9e-06  2.9e+04  1.2e+02
 12730 -1.12166e-01  2.309e-02  1.234e-03   1.1e-05  1.9e-06  2.9e+04  1.0e+02
 12740 -1.12185e-01  2.306e-02  1.232e-03   1.1e-05  1.9e-06  2.9e+04  1.1e+02
 12750 -1.12204e-01  2.304e-02  1.231e-03   1.1e-05  1.9e-06  2.9e+04  1.3e+02
 12760 -1.12224e-01  2.302e-02  1.230e-03   1.1e-05  1.9e-06  2.9e+04  1.3e+02
 12770 -1.12243e-01  2.300e-02  1.228e-03   1.1e-05  1.9e-06  2.9e+04  1.1e+02
 12780 -1.12261e-01  2.298e-02  1.227e-03   1.1e-05  1.9e-06  2.9e+04  1.2e+02
 12790 -1.12280e-01  2.296e-02  1.226e-03   1.1e-05  1.9e-06  2.9e+04  1.2e+02
 12800 -1.12299e-01  2.294e-02  1.224e-03   1.1e-05  1.9e-06  2.9e+04  1.3e+02
 12810 -1.12318e-01  2.292e-02  1.223e-03   1.1e-05  1.9e-06  2.9e+04  1.1e+02
 12820 -1.12336e-01  2.290e-02  1.222e-03   1.1e-05  1.9e-06  2.9e+04  1.1e+02
 12830 -1.12355e-01  2.288e-02  1.220e-03   1.1e-05  1.9e-06  2.9e+04  1.2e+02
 12840 -1.12374e-01  2.285e-02  1.219e-03   1.1e-05  1.9e-06  2.9e+04  1.3e+02
 12850 -1.12392e-01  2.283e-02  1.218e-03   1.1e-05  1.8e-06  2.9e+04  1.1e+02
 12860 -1.12411e-01  2.281e-02  1.216e-03   1.1e-05  1.8e-06  2.9e+04  1.2e+02
 12870 -1.12429e-01  2.279e-02  1.215e-03   1.1e-05  1.8e-06  2.9e+04  1.3e+02
 12880 -1.12447e-01  2.277e-02  1.214e-03   1.1e-05  1.8e-06  2.9e+04  1.2e+02
 12890 -1.12466e-01  2.275e-02  1.213e-03   1.1e-05  1.8e-06  2.9e+04  1.2e+02
 12900 -1.12484e-01  2.273e-02  1.211e-03   1.1e-05  1.8e-06  2.9e+04  1.3e+02
 12910 -1.12503e-01  2.270e-02  1.210e-03   1.1e-05  1.8e-06  2.9e+04  1.6e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 12920 -1.12522e-01  2.268e-02  1.209e-03   1.1e-05  1.8e-06  2.9e+04  1.1e+02
 12930 -1.12540e-01  2.266e-02  1.207e-03   1.1e-05  1.8e-06  2.9e+04  1.1e+02
 12940 -1.12559e-01  2.264e-02  1.206e-03   1.1e-05  1.8e-06  2.9e+04  1.3e+02
 12950 -1.12578e-01  2.261e-02  1.205e-03   1.1e-05  1.8e-06  2.9e+04  1.0e+02
 12960 -1.12597e-01  2.259e-02  1.203e-03   1.1e-05  1.8e-06  2.9e+04  1.0e+02
 12970 -1.12616e-01  2.257e-02  1.202e-03   1.1e-05  1.8e-06  2.9e+04  9.6e+01
 12980 -1.12634e-01  2.254e-02  1.201e-03   1.1e-05  1.8e-06  2.9e+04  1.4e+02
 12990 -1.12653e-01  2.252e-02  1.200e-03   1.1e-05  1.8e-06  2.9e+04  1.5e+02
 13000 -1.12675e-01  2.249e-02  1.198e-03   1.1e-05  1.8e-06  2.9e+04  1.1e+02
 13010 -1.12693e-01  2.247e-02  1.197e-03   1.1e-05  1.8e-06  2.9e+04  1.2e+02
 13020 -1.12714e-01  2.244e-02  1.195e-03   1.1e-05  1.8e-06  2.9e+04  1.1e+02
 13030 -1.12733e-01  2.242e-02  1.194e-03   1.1e-05  1.8e-06  2.9e+04  1.4e+02
 13040 -1.12753e-01  2.239e-02  1.193e-03   1.1e-05  1.8e-06  2.9e+04  1.1e+02
 13050 -1.12774e-01  2.236e-02  1.191e-03   1.1e-05  1.8e-06  2.9e+04  9.0e+01
 13060 -1.12794e-01  2.234e-02  1.190e-03   1.1e-05  1.8e-06  2.9e+04  1.4e+02
 13070 -1.12816e-01  2.231e-02  1.189e-03   1.1e-05  1.8e-06  2.9e+04  1.0e+02
 13080 -1.12837e-01  2.228e-02  1.187e-03   1.1e-05  1.8e-06  2.9e+04  9.0e+01
 13090 -1.12858e-01  2.225e-02  1.186e-03   1.1e-05  1.8e-06  2.9e+04  1.1e+02
 13100 -1.12879e-01  2.223e-02  1.184e-03   1.1e-05  1.8e-06  2.9e+04  1.4e+02
 13110 -1.12902e-01  2.220e-02  1.183e-03   1.1e-05  1.8e-06  2.9e+04  1.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13120 -1.12924e-01  2.217e-02  1.181e-03   1.1e-05  1.8e-06  2.9e+04  1.1e+02
 13130 -1.12946e-01  2.214e-02  1.180e-03   1.1e-05  1.8e-06  2.9e+04  1.4e+02
 13140 -1.12969e-01  2.211e-02  1.178e-03   1.1e-05  1.8e-06  2.9e+04  1.1e+02
 13150 -1.12992e-01  2.207e-02  1.177e-03   1.1e-05  1.8e-06  2.9e+04  9.2e+01
 13160 -1.13015e-01  2.204e-02  1.175e-03   1.1e-05  1.8e-06  2.9e+04  1.1e+02
 13170 -1.13038e-01  2.201e-02  1.174e-03   1.1e-05  1.8e-06  2.9e+04  1.3e+02
 13180 -1.13063e-01  2.198e-02  1.172e-03   1.0e-05  1.8e-06  2.9e+04  1.0e+02
 13190 -1.13087e-01  2.194e-02  1.170e-03   1.0e-05  1.8e-06  2.9e+04  9.4e+01
 13200 -1.13112e-01  2.191e-02  1.169e-03   1.0e-05  1.8e-06  2.9e+04  1.1e+02
 13210 -1.13136e-01  2.188e-02  1.167e-03   1.0e-05  1.8e-06  2.9e+04  1.1e+02
 13220 -1.13163e-01  2.184e-02  1.165e-03   1.0e-05  1.8e-06  2.9e+04  8.8e+01
 13230 -1.13188e-01  2.180e-02  1.163e-03   1.0e-05  1.8e-06  2.9e+04  9.3e+01
 13240 -1.13213e-01  2.177e-02  1.162e-03   1.0e-05  1.8e-06  2.9e+04  1.1e+02
 13250 -1.13241e-01  2.173e-02  1.160e-03   1.0e-05  1.8e-06  2.9e+04  9.8e+01
 13260 -1.13268e-01  2.169e-02  1.158e-03   1.0e-05  1.8e-06  2.9e+04  9.3e+01
 13270 -1.13295e-01  2.165e-02  1.156e-03   1.0e-05  1.8e-06  2.9e+04  8.2e+01
 13280 -1.13323e-01  2.161e-02  1.154e-03   1.0e-05  1.8e-06  2.9e+04  1.2e+02
 13290 -1.13352e-01  2.157e-02  1.152e-03   1.0e-05  1.8e-06  2.9e+04  9.9e+01
 13300 -1.13383e-01  2.153e-02  1.150e-03   1.0e-05  1.8e-06  2.9e+04  7.3e+01
 13310 -1.13412e-01  2.149e-02  1.148e-03   1.0e-05  1.8e-06  2.9e+04  9.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13320 -1.13442e-01  2.145e-02  1.146e-03   1.0e-05  1.8e-06  2.9e+04  1.1e+02
 13330 -1.13473e-01  2.140e-02  1.144e-03   1.0e-05  1.8e-06  2.9e+04  8.3e+01
 13340 -1.13504e-01  2.136e-02  1.142e-03   1.0e-05  1.8e-06  2.9e+04  9.2e+01
 13350 -1.13535e-01  2.131e-02  1.140e-03   1.0e-05  1.8e-06  2.9e+04  1.0e+02
 13360 -1.13569e-01  2.126e-02  1.138e-03   1.0e-05  1.8e-06  2.9e+04  7.9e+01
 13370 -1.13602e-01  2.122e-02  1.136e-03   1.0e-05  1.8e-06  2.9e+04  8.2e+01
 13380 -1.13635e-01  2.117e-02  1.133e-03   1.0e-05  1.8e-06  2.9e+04  8.1e+01
 13390 -1.13668e-01  2.112e-02  1.131e-03   1.0e-05  1.8e-06  2.9e+04  1.1e+02
 13400 -1.13705e-01  2.107e-02  1.129e-03   1.0e-05  1.8e-06  2.9e+04  8.3e+01
 13410 -1.13740e-01  2.102e-02  1.126e-03   1.0e-05  1.8e-06  2.9e+04  7.5e+01
 13420 -1.13776e-01  2.096e-02  1.124e-03   1.0e-05  1.8e-06  2.9e+04  9.3e+01
 13430 -1.13811e-01  2.091e-02  1.121e-03   1.0e-05  1.8e-06  2.9e+04  1.0e+02
 13440 -1.13850e-01  2.086e-02  1.119e-03   1.0e-05  1.8e-06  2.9e+04  7.1e+01
 13450 -1.13886e-01  2.080e-02  1.116e-03   9.9e-06  1.8e-06  3.0e+04  7.1e+01
 13460 -1.13923e-01  2.075e-02  1.114e-03   9.9e-06  1.8e-06  3.0e+04  8.4e+01
 13470 -1.13963e-01  2.069e-02  1.111e-03   9.9e-06  1.8e-06  3.0e+04  8.8e+01
 13480 -1.14001e-01  2.064e-02  1.108e-03   9.9e-06  1.8e-06  3.0e+04  7.1e+01
 13490 -1.14041e-01  2.058e-02  1.106e-03   9.8e-06  1.8e-06  3.0e+04  8.0e+01
 13500 -1.14081e-01  2.052e-02  1.103e-03   9.8e-06  1.8e-06  3.0e+04  9.4e+01
 13510 -1.14122e-01  2.046e-02  1.100e-03   9.8e-06  1.8e-06  3.0e+04  9.4e+01
 
