OS                           : Linux-5.14.21-150400.24.81_12.0.86-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-40GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:C1:00.0
None
./trajdata100/train_lih_6-31g.npy
Sizes of ptrain and pdot:
[(199996, 11, 11), (199996, 11, 11)]
len(theta) = 14641
len(jac) = 24199516
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 48399032 rows and 14641 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =    20000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 16130  2.01580e-02  2.071e-03  7.190e-05   5.9e-06  9.1e-07  3.8e+04  8.6e+01
 16140  2.01622e-02  2.067e-03  7.178e-05   5.9e-06  9.1e-07  3.8e+04  7.7e+01
 16150  2.01682e-02  2.061e-03  7.159e-05   5.9e-06  9.1e-07  3.8e+04  1.5e+02
 16160  2.01735e-02  2.056e-03  7.144e-05   5.9e-06  9.1e-07  3.8e+04  2.3e+02
 16170  2.01774e-02  2.052e-03  7.132e-05   5.9e-06  9.1e-07  3.8e+04  1.6e+02
 16180  2.01813e-02  2.048e-03  7.120e-05   5.9e-06  9.1e-07  3.8e+04  9.2e+01
 16190  2.01896e-02  2.040e-03  7.094e-05   5.9e-06  9.1e-07  3.8e+04  6.1e+01
 16200  2.01975e-02  2.033e-03  7.070e-05   5.8e-06  9.1e-07  3.8e+04  7.8e+01
 16210  2.02052e-02  2.026e-03  7.047e-05   5.8e-06  9.1e-07  3.8e+04  1.1e+02
 16220  2.02147e-02  2.016e-03  7.017e-05   5.8e-06  9.1e-07  3.8e+04  1.8e+02
 16230  2.02228e-02  2.009e-03  6.992e-05   5.8e-06  9.1e-07  3.8e+04  2.5e+02
 16240  2.02287e-02  2.003e-03  6.974e-05   5.8e-06  9.1e-07  3.8e+04  1.4e+02
 16250  2.02324e-02  2.000e-03  6.963e-05   5.7e-06  9.1e-07  3.8e+04  1.9e+02
 16260  2.02358e-02  1.996e-03  6.952e-05   5.7e-06  9.1e-07  3.8e+04  3.0e+02
 16270  2.02392e-02  1.993e-03  6.941e-05   5.7e-06  9.1e-07  3.8e+04  1.7e+02
 16280  2.02425e-02  1.990e-03  6.931e-05   5.7e-06  9.1e-07  3.8e+04  2.5e+02
 16290  2.02514e-02  1.981e-03  6.904e-05   5.7e-06  9.1e-07  3.8e+04  1.1e+02
 16300  2.02571e-02  1.976e-03  6.886e-05   5.7e-06  9.1e-07  3.8e+04  1.6e+02
 16310  2.02609e-02  1.972e-03  6.874e-05   5.7e-06  9.1e-07  3.8e+04  3.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 16320  2.02634e-02  1.970e-03  6.866e-05   5.7e-06  9.1e-07  3.8e+04  2.2e+02
 16330  2.02656e-02  1.968e-03  6.859e-05   5.6e-06  9.1e-07  3.8e+04  1.9e+02
 16340  2.02673e-02  1.966e-03  6.854e-05   5.6e-06  9.1e-07  3.8e+04  2.2e+02
 16350  2.02717e-02  1.962e-03  6.840e-05   5.6e-06  9.1e-07  3.8e+04  2.1e+02
 16360  2.02763e-02  1.958e-03  6.826e-05   5.6e-06  9.1e-07  3.8e+04  1.1e+02
 16370  2.02801e-02  1.954e-03  6.814e-05   5.6e-06  9.1e-07  3.8e+04  2.1e+02
 16380  2.02847e-02  1.949e-03  6.800e-05   5.6e-06  9.1e-07  3.8e+04  1.7e+02
 16390  2.02931e-02  1.941e-03  6.774e-05   5.6e-06  9.1e-07  3.8e+04  1.6e+02
 16400  2.03009e-02  1.934e-03  6.750e-05   5.6e-06  9.1e-07  3.8e+04  1.3e+02
 16410  2.03109e-02  1.924e-03  6.719e-05   5.5e-06  9.1e-07  3.8e+04  1.3e+02
 16420  2.03180e-02  1.918e-03  6.696e-05   5.5e-06  9.1e-07  3.8e+04  2.1e+02
 16430  2.03232e-02  1.913e-03  6.680e-05   5.5e-06  9.1e-07  3.8e+04  1.8e+02
 16440  2.03268e-02  1.909e-03  6.669e-05   5.5e-06  9.1e-07  3.8e+04  1.1e+02
 16450  2.03299e-02  1.906e-03  6.659e-05   5.5e-06  9.1e-07  3.8e+04  1.5e+02
 16460  2.03337e-02  1.903e-03  6.647e-05   5.5e-06  9.1e-07  3.8e+04  2.9e+02
 16470  2.03370e-02  1.900e-03  6.637e-05   5.5e-06  9.1e-07  3.8e+04  2.1e+02
 16480  2.03392e-02  1.898e-03  6.630e-05   5.4e-06  9.1e-07  3.8e+04  2.5e+02
 16490  2.03412e-02  1.896e-03  6.624e-05   5.4e-06  9.1e-07  3.8e+04  1.9e+02
 16500  2.03436e-02  1.893e-03  6.616e-05   5.4e-06  9.1e-07  3.8e+04  7.5e+01
 16510  2.03475e-02  1.890e-03  6.604e-05   5.4e-06  9.1e-07  3.8e+04  2.8e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 16520  2.03502e-02  1.887e-03  6.596e-05   5.4e-06  9.1e-07  3.8e+04  9.6e+01
 16530  2.03528e-02  1.885e-03  6.588e-05   5.4e-06  9.1e-07  3.8e+04  1.4e+02
 16540  2.03588e-02  1.879e-03  6.569e-05   5.4e-06  9.1e-07  3.8e+04  1.3e+02
 16550  2.03680e-02  1.870e-03  6.541e-05   5.4e-06  9.1e-07  3.8e+04  1.1e+02
 16560  2.03783e-02  1.861e-03  6.509e-05   5.3e-06  9.1e-07  3.8e+04  5.3e+01
 16570  2.03859e-02  1.853e-03  6.485e-05   5.3e-06  9.1e-07  3.8e+04  1.6e+02
 16580  2.03904e-02  1.849e-03  6.471e-05   5.3e-06  9.1e-07  3.8e+04  2.1e+02
 16590  2.03956e-02  1.844e-03  6.455e-05   5.3e-06  9.1e-07  3.9e+04  9.4e+01
 16600  2.04007e-02  1.840e-03  6.439e-05   5.3e-06  9.1e-07  3.9e+04  1.8e+02
 16610  2.04071e-02  1.834e-03  6.419e-05   5.3e-06  9.1e-07  3.9e+04  5.9e+01
 16620  2.04145e-02  1.827e-03  6.396e-05   5.2e-06  9.1e-07  3.9e+04  1.0e+02
 16630  2.04204e-02  1.821e-03  6.378e-05   5.2e-06  9.1e-07  3.9e+04  1.4e+02
 16640  2.04256e-02  1.816e-03  6.361e-05   5.2e-06  9.1e-07  3.9e+04  1.5e+02
 16650  2.04315e-02  1.811e-03  6.343e-05   5.2e-06  9.1e-07  3.9e+04  1.7e+02
 16660  2.04370e-02  1.806e-03  6.326e-05   5.2e-06  9.1e-07  3.9e+04  1.0e+02
 16670  2.04385e-02  1.804e-03  6.321e-05   5.2e-06  9.1e-07  3.9e+04  1.5e+02
 16680  2.04398e-02  1.803e-03  6.317e-05   5.2e-06  9.1e-07  3.9e+04  3.7e+02
 16690  2.04415e-02  1.802e-03  6.312e-05   5.2e-06  9.1e-07  3.9e+04  1.9e+02
 16700  2.04438e-02  1.800e-03  6.304e-05   5.2e-06  9.1e-07  3.9e+04  1.2e+02
 16710  2.04465e-02  1.797e-03  6.296e-05   5.2e-06  9.1e-07  3.9e+04  1.6e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 16720  2.04508e-02  1.793e-03  6.283e-05   5.1e-06  9.1e-07  3.9e+04  1.8e+02
 16730  2.04594e-02  1.785e-03  6.257e-05   5.1e-06  9.1e-07  3.9e+04  1.4e+02
 16740  2.04733e-02  1.772e-03  6.214e-05   5.1e-06  9.1e-07  3.9e+04  5.5e+01
 16750  2.04858e-02  1.761e-03  6.176e-05   5.1e-06  9.1e-07  3.9e+04  1.2e+02
 16760  2.04945e-02  1.753e-03  6.149e-05   5.0e-06  9.1e-07  3.9e+04  2.3e+02
 16770  2.04981e-02  1.750e-03  6.138e-05   5.0e-06  9.1e-07  3.9e+04  9.7e+01
 16780  2.05004e-02  1.748e-03  6.131e-05   5.0e-06  9.1e-07  3.9e+04  1.7e+02
 16790  2.05021e-02  1.746e-03  6.125e-05   5.0e-06  9.1e-07  3.9e+04  2.0e+02
 16800  2.05054e-02  1.743e-03  6.115e-05   5.0e-06  9.1e-07  3.9e+04  6.3e+01
 16810  2.05107e-02  1.739e-03  6.099e-05   5.0e-06  9.1e-07  3.9e+04  2.2e+02
 16820  2.05161e-02  1.734e-03  6.083e-05   5.0e-06  9.0e-07  3.9e+04  7.1e+01
 16830  2.05225e-02  1.728e-03  6.063e-05   5.0e-06  9.0e-07  3.9e+04  1.0e+02
 16840  2.05287e-02  1.723e-03  6.044e-05   4.9e-06  9.0e-07  3.9e+04  1.4e+02
 16850  2.05450e-02  1.708e-03  5.995e-05   4.9e-06  9.0e-07  3.9e+04  8.2e+01
 16860  2.05599e-02  1.695e-03  5.949e-05   4.9e-06  9.0e-07  3.9e+04  1.1e+02
 16870  2.05679e-02  1.688e-03  5.924e-05   4.8e-06  9.0e-07  3.9e+04  1.1e+02
 16880  2.05712e-02  1.686e-03  5.914e-05   4.8e-06  9.0e-07  3.9e+04  1.7e+02
 16890  2.05743e-02  1.683e-03  5.904e-05   4.8e-06  9.0e-07  3.9e+04  2.5e+02
 16900  2.05760e-02  1.681e-03  5.899e-05   4.8e-06  9.0e-07  3.9e+04  1.9e+02
 16910  2.05778e-02  1.680e-03  5.894e-05   4.8e-06  9.0e-07  3.9e+04  4.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 16920  2.05799e-02  1.678e-03  5.887e-05   4.8e-06  9.0e-07  3.9e+04  2.5e+02
 16930  2.05829e-02  1.676e-03  5.878e-05   4.8e-06  9.0e-07  3.9e+04  8.8e+01
 16940  2.05881e-02  1.671e-03  5.863e-05   4.8e-06  9.0e-07  3.9e+04  1.5e+02
 16950  2.05949e-02  1.665e-03  5.843e-05   4.8e-06  9.0e-07  3.9e+04  1.5e+02
 16960  2.06071e-02  1.655e-03  5.807e-05   4.8e-06  9.0e-07  3.9e+04  5.0e+01
 16970  2.06156e-02  1.648e-03  5.782e-05   4.7e-06  9.0e-07  3.9e+04  1.2e+02
 16980  2.06243e-02  1.641e-03  5.756e-05   4.7e-06  9.0e-07  3.9e+04  1.6e+02
 16990  2.06293e-02  1.637e-03  5.741e-05   4.7e-06  9.0e-07  3.9e+04  9.7e+01
 17000  2.06324e-02  1.634e-03  5.732e-05   4.7e-06  9.0e-07  3.9e+04  1.4e+02
 17010  2.06348e-02  1.632e-03  5.724e-05   4.7e-06  9.0e-07  3.9e+04  1.8e+02
 17020  2.06356e-02  1.632e-03  5.722e-05   4.7e-06  9.0e-07  3.9e+04  3.1e+02
 17030  2.06371e-02  1.630e-03  5.718e-05   4.7e-06  9.0e-07  3.9e+04  1.3e+02
 17040  2.06391e-02  1.629e-03  5.712e-05   4.7e-06  9.0e-07  3.9e+04  2.7e+02
 17050  2.06409e-02  1.627e-03  5.707e-05   4.7e-06  9.0e-07  3.9e+04  2.5e+02
 17060  2.06450e-02  1.624e-03  5.696e-05   4.7e-06  9.0e-07  3.9e+04  1.4e+02
 17070  2.06499e-02  1.620e-03  5.682e-05   4.7e-06  9.0e-07  3.9e+04  7.6e+01
 17080  2.06555e-02  1.616e-03  5.667e-05   4.6e-06  9.0e-07  3.9e+04  1.3e+02
 17090  2.06623e-02  1.611e-03  5.648e-05   4.6e-06  9.0e-07  3.9e+04  1.6e+02
 17100  2.06669e-02  1.607e-03  5.636e-05   4.6e-06  9.0e-07  3.9e+04  8.0e+01
 17110  2.06723e-02  1.603e-03  5.621e-05   4.6e-06  9.0e-07  3.9e+04  3.9e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 17120  2.06744e-02  1.601e-03  5.615e-05   4.6e-06  9.0e-07  3.9e+04  2.2e+02
 17130  2.06759e-02  1.600e-03  5.611e-05   4.6e-06  9.0e-07  3.9e+04  2.9e+02
 17140  2.06781e-02  1.598e-03  5.605e-05   4.6e-06  9.0e-07  3.9e+04  2.4e+02
 17150  2.06816e-02  1.596e-03  5.596e-05   4.6e-06  9.0e-07  3.9e+04  1.0e+02
 17160  2.06867e-02  1.592e-03  5.583e-05   4.6e-06  9.0e-07  3.9e+04  1.6e+02
 17170  2.06903e-02  1.589e-03  5.574e-05   4.6e-06  9.0e-07  3.9e+04  1.2e+02
 17180  2.06942e-02  1.586e-03  5.564e-05   4.6e-06  9.0e-07  3.9e+04  7.1e+01
 17190  2.06967e-02  1.584e-03  5.557e-05   4.5e-06  8.9e-07  3.9e+04  2.3e+02
 17200  2.06995e-02  1.582e-03  5.550e-05   4.5e-06  8.9e-07  3.9e+04  2.6e+02
 17210  2.07021e-02  1.581e-03  5.544e-05   4.5e-06  8.9e-07  3.9e+04  1.6e+02
 17220  2.07054e-02  1.578e-03  5.536e-05   4.5e-06  8.9e-07  3.9e+04  1.8e+02
 17230  2.07102e-02  1.575e-03  5.524e-05   4.5e-06  8.9e-07  3.9e+04  2.5e+02
 17240  2.07154e-02  1.571e-03  5.511e-05   4.5e-06  8.9e-07  3.9e+04  2.8e+02
 17250  2.07245e-02  1.564e-03  5.489e-05   4.5e-06  8.9e-07  3.9e+04  1.8e+02
 17260  2.07309e-02  1.560e-03  5.473e-05   4.5e-06  8.9e-07  3.9e+04  8.8e+01
 17270  2.07409e-02  1.553e-03  5.448e-05   4.5e-06  8.9e-07  3.9e+04  8.8e+01
 17280  2.07467e-02  1.549e-03  5.434e-05   4.4e-06  8.9e-07  3.9e+04  1.5e+02
 17290  2.07517e-02  1.545e-03  5.422e-05   4.4e-06  8.9e-07  3.9e+04  1.1e+02
 17300  2.07537e-02  1.544e-03  5.417e-05   4.4e-06  8.9e-07  3.9e+04  2.5e+02
 17310  2.07551e-02  1.543e-03  5.414e-05   4.4e-06  8.9e-07  3.9e+04  3.1e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 17320  2.07565e-02  1.542e-03  5.410e-05   4.4e-06  8.9e-07  3.9e+04  3.5e+02
 17330  2.07576e-02  1.541e-03  5.408e-05   4.4e-06  8.9e-07  3.9e+04  3.3e+02
 17340  2.07589e-02  1.540e-03  5.405e-05   4.4e-06  8.9e-07  3.9e+04  1.6e+02
 17350  2.07601e-02  1.540e-03  5.402e-05   4.4e-06  8.9e-07  3.9e+04  2.1e+02
 17360  2.07636e-02  1.537e-03  5.395e-05   4.4e-06  8.9e-07  3.9e+04  2.3e+02
 17370  2.07689e-02  1.534e-03  5.384e-05   4.4e-06  8.9e-07  3.9e+04  5.5e+01
 17380  2.07756e-02  1.530e-03  5.370e-05   4.4e-06  8.9e-07  3.9e+04  5.7e+01
 17390  2.07872e-02  1.522e-03  5.345e-05   4.4e-06  8.9e-07  3.9e+04  1.7e+02
 17400  2.07979e-02  1.515e-03  5.323e-05   4.4e-06  8.9e-07  3.9e+04  1.8e+02
 17410  2.08104e-02  1.508e-03  5.296e-05   4.3e-06  8.9e-07  3.9e+04  1.2e+02
 17420  2.08217e-02  1.501e-03  5.273e-05   4.3e-06  8.9e-07  3.9e+04  1.4e+02
 17430  2.08285e-02  1.496e-03  5.258e-05   4.3e-06  8.9e-07  3.9e+04  2.5e+02
 17440  2.08337e-02  1.493e-03  5.247e-05   4.3e-06  8.9e-07  3.9e+04  1.2e+02
 17450  2.08353e-02  1.492e-03  5.244e-05   4.3e-06  8.9e-07  3.9e+04  4.3e+02
 17460  2.08378e-02  1.491e-03  5.239e-05   4.3e-06  8.9e-07  4.0e+04  3.1e+02
 17470  2.08397e-02  1.489e-03  5.235e-05   4.3e-06  8.9e-07  4.0e+04  2.5e+02
 17480  2.08421e-02  1.488e-03  5.230e-05   4.3e-06  8.9e-07  4.0e+04  1.7e+02
 17490  2.08452e-02  1.486e-03  5.224e-05   4.3e-06  8.9e-07  4.0e+04  3.3e+02
 17500  2.08496e-02  1.483e-03  5.215e-05   4.3e-06  8.9e-07  4.0e+04  8.4e+01
 17510  2.08543e-02  1.481e-03  5.206e-05   4.3e-06  8.9e-07  4.0e+04  2.3e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 17520  2.08591e-02  1.478e-03  5.196e-05   4.2e-06  8.9e-07  4.0e+04  1.6e+02
 17530  2.08744e-02  1.469e-03  5.166e-05   4.2e-06  8.9e-07  4.0e+04  1.5e+02
 17540  2.08862e-02  1.462e-03  5.143e-05   4.2e-06  8.9e-07  4.0e+04  1.3e+02
 17550  2.08990e-02  1.454e-03  5.118e-05   4.2e-06  8.9e-07  4.0e+04  1.2e+02
 17560  2.09094e-02  1.448e-03  5.098e-05   4.2e-06  8.9e-07  4.0e+04  1.4e+02
 17570  2.09145e-02  1.445e-03  5.088e-05   4.2e-06  8.9e-07  4.0e+04  1.5e+02
 17580  2.09178e-02  1.444e-03  5.081e-05   4.1e-06  8.9e-07  4.0e+04  2.4e+02
 17590  2.09197e-02  1.442e-03  5.078e-05   4.1e-06  8.9e-07  4.0e+04  4.2e+02
 17600  2.09211e-02  1.442e-03  5.075e-05   4.1e-06  8.9e-07  4.0e+04  2.9e+02
 17610  2.09227e-02  1.441e-03  5.072e-05   4.1e-06  8.9e-07  4.0e+04  3.8e+02
 17620  2.09245e-02  1.440e-03  5.069e-05   4.1e-06  8.9e-07  4.0e+04  1.5e+02
 17630  2.09308e-02  1.436e-03  5.058e-05   4.1e-06  8.9e-07  4.0e+04  2.0e+02
 17640  2.09379e-02  1.433e-03  5.045e-05   4.1e-06  8.9e-07  4.0e+04  8.6e+01
 17650  2.09555e-02  1.423e-03  5.014e-05   4.1e-06  8.9e-07  4.0e+04  1.2e+02
 17660  2.09708e-02  1.415e-03  4.987e-05   4.1e-06  8.9e-07  4.0e+04  6.0e+01
 17670  2.09843e-02  1.408e-03  4.963e-05   4.0e-06  8.9e-07  4.0e+04  1.0e+02
 17680  2.09919e-02  1.404e-03  4.949e-05   4.0e-06  8.9e-07  4.0e+04  1.0e+02
 17690  2.09983e-02  1.400e-03  4.938e-05   4.0e-06  8.9e-07  4.0e+04  1.3e+02
 17700  2.10063e-02  1.396e-03  4.924e-05   4.0e-06  8.9e-07  4.0e+04  1.3e+02
 17710  2.10113e-02  1.393e-03  4.915e-05   4.0e-06  8.9e-07  4.0e+04  1.9e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 17720  2.10156e-02  1.391e-03  4.907e-05   4.0e-06  8.9e-07  4.0e+04  2.3e+02
 17730  2.10185e-02  1.390e-03  4.902e-05   4.0e-06  8.9e-07  4.0e+04  3.8e+02
 17740  2.10222e-02  1.388e-03  4.896e-05   4.0e-06  8.9e-07  4.0e+04  7.8e+01
 17750  2.10278e-02  1.385e-03  4.886e-05   4.0e-06  8.9e-07  4.0e+04  1.3e+02
 17760  2.10343e-02  1.382e-03  4.875e-05   4.0e-06  8.9e-07  4.0e+04  6.8e+01
 17770  2.10396e-02  1.379e-03  4.866e-05   4.0e-06  8.9e-07  4.0e+04  9.4e+01
 17780  2.10453e-02  1.376e-03  4.856e-05   4.0e-06  8.9e-07  4.0e+04  1.2e+02
 17790  2.10543e-02  1.371e-03  4.841e-05   3.9e-06  8.9e-07  4.0e+04  1.3e+02
 17800  2.10632e-02  1.367e-03  4.826e-05   3.9e-06  8.9e-07  4.0e+04  1.5e+02
 17810  2.10723e-02  1.362e-03  4.810e-05   3.9e-06  8.8e-07  4.0e+04  5.2e+01
 17820  2.10789e-02  1.359e-03  4.799e-05   3.9e-06  8.8e-07  4.0e+04  1.7e+02
 17830  2.10846e-02  1.356e-03  4.789e-05   3.9e-06  8.8e-07  4.0e+04  1.1e+02
 17840  2.10929e-02  1.352e-03  4.775e-05   3.9e-06  8.8e-07  4.0e+04  1.1e+02
 17850  2.11012e-02  1.348e-03  4.761e-05   3.9e-06  8.8e-07  4.0e+04  2.2e+02
 17860  2.11063e-02  1.345e-03  4.753e-05   3.9e-06  8.8e-07  4.0e+04  2.0e+02
 17870  2.11123e-02  1.342e-03  4.743e-05   3.9e-06  8.8e-07  4.0e+04  2.1e+02
 17880  2.11170e-02  1.340e-03  4.735e-05   3.8e-06  8.8e-07  4.0e+04  1.1e+02
 17890  2.11217e-02  1.338e-03  4.727e-05   3.8e-06  8.8e-07  4.0e+04  2.5e+02
 17900  2.11263e-02  1.336e-03  4.719e-05   3.8e-06  8.8e-07  4.0e+04  2.8e+02
 17910  2.11304e-02  1.334e-03  4.712e-05   3.8e-06  8.8e-07  4.0e+04  2.3e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 17920  2.11334e-02  1.332e-03  4.707e-05   3.8e-06  8.8e-07  4.0e+04  2.4e+02
 17930  2.11376e-02  1.330e-03  4.700e-05   3.8e-06  8.8e-07  4.0e+04  1.3e+02
 17940  2.11437e-02  1.327e-03  4.691e-05   3.8e-06  8.8e-07  4.0e+04  1.2e+02
 17950  2.11598e-02  1.319e-03  4.664e-05   3.8e-06  8.8e-07  4.0e+04  8.2e+01
 17960  2.11743e-02  1.313e-03  4.640e-05   3.8e-06  8.8e-07  4.0e+04  6.4e+01
 17970  2.11893e-02  1.305e-03  4.616e-05   3.7e-06  8.8e-07  4.0e+04  1.1e+02
 17980  2.12153e-02  1.293e-03  4.573e-05   3.7e-06  8.8e-07  4.0e+04  9.4e+01
 17990  2.12290e-02  1.287e-03  4.550e-05   3.7e-06  8.8e-07  4.0e+04  8.8e+01
 18000  2.12406e-02  1.281e-03  4.530e-05   3.7e-06  8.8e-07  4.0e+04  1.6e+02
 18010  2.12475e-02  1.278e-03  4.519e-05   3.7e-06  8.8e-07  4.0e+04  1.3e+02
 18020  2.12512e-02  1.276e-03  4.513e-05   3.7e-06  8.8e-07  4.0e+04  1.5e+02
 18030  2.12541e-02  1.275e-03  4.508e-05   3.7e-06  8.8e-07  4.0e+04  9.7e+01
 18040  2.12563e-02  1.274e-03  4.504e-05   3.7e-06  8.8e-07  4.0e+04  1.9e+02
 18050  2.12579e-02  1.273e-03  4.502e-05   3.7e-06  8.8e-07  4.0e+04  1.3e+02
 18060  2.12600e-02  1.272e-03  4.498e-05   3.7e-06  8.8e-07  4.0e+04  1.5e+02
 18070  2.12624e-02  1.271e-03  4.495e-05   3.7e-06  8.8e-07  4.0e+04  2.5e+02
 18080  2.12666e-02  1.269e-03  4.488e-05   3.6e-06  8.8e-07  4.0e+04  1.4e+02
 18090  2.12727e-02  1.267e-03  4.478e-05   3.6e-06  8.8e-07  4.0e+04  2.1e+02
 18100  2.12815e-02  1.263e-03  4.464e-05   3.6e-06  8.8e-07  4.0e+04  1.1e+02
 18110  2.12885e-02  1.259e-03  4.453e-05   3.6e-06  8.8e-07  4.0e+04  1.3e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 18120  2.13043e-02  1.252e-03  4.428e-05   3.6e-06  8.8e-07  4.0e+04  5.2e+01
 18130  2.13159e-02  1.247e-03  4.410e-05   3.6e-06  8.8e-07  4.0e+04  2.0e+02
 18140  2.13291e-02  1.241e-03  4.389e-05   3.6e-06  8.8e-07  4.0e+04  6.4e+01
 18150  2.13342e-02  1.239e-03  4.381e-05   3.6e-06  8.8e-07  4.0e+04  1.5e+02
 18160  2.13384e-02  1.237e-03  4.374e-05   3.6e-06  8.8e-07  4.0e+04  1.5e+02
 18170  2.13454e-02  1.234e-03  4.363e-05   3.5e-06  8.8e-07  4.0e+04  1.0e+02
 18180  2.13519e-02  1.231e-03  4.353e-05   3.5e-06  8.8e-07  4.0e+04  6.9e+01
 18190  2.13570e-02  1.229e-03  4.345e-05   3.5e-06  8.8e-07  4.0e+04  2.7e+02
 18200  2.13598e-02  1.228e-03  4.340e-05   3.5e-06  8.8e-07  4.0e+04  1.5e+02
 18210  2.13644e-02  1.226e-03  4.333e-05   3.5e-06  8.8e-07  4.0e+04  2.8e+02
 18220  2.13707e-02  1.223e-03  4.323e-05   3.5e-06  8.8e-07  4.0e+04  6.9e+01
 18230  2.13757e-02  1.221e-03  4.315e-05   3.5e-06  8.8e-07  4.0e+04  1.5e+02
 18240  2.13798e-02  1.219e-03  4.309e-05   3.5e-06  8.8e-07  4.0e+04  3.0e+02
 18250  2.13835e-02  1.217e-03  4.303e-05   3.5e-06  8.8e-07  4.0e+04  3.8e+02
 18260  2.13878e-02  1.215e-03  4.297e-05   3.5e-06  8.8e-07  4.0e+04  1.7e+02
 18270  2.13921e-02  1.214e-03  4.290e-05   3.5e-06  8.7e-07  4.0e+04  1.2e+02
 18280  2.13966e-02  1.212e-03  4.283e-05   3.5e-06  8.7e-07  4.0e+04  8.6e+01
 18290  2.14046e-02  1.208e-03  4.271e-05   3.5e-06  8.7e-07  4.0e+04  1.0e+02
 18300  2.14114e-02  1.205e-03  4.260e-05   3.5e-06  8.7e-07  4.0e+04  7.1e+01
 18310  2.14191e-02  1.202e-03  4.249e-05   3.5e-06  8.7e-07  4.0e+04  1.1e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 18320  2.14271e-02  1.198e-03  4.236e-05   3.4e-06  8.7e-07  4.0e+04  2.1e+02
 18330  2.14335e-02  1.196e-03  4.226e-05   3.4e-06  8.7e-07  4.0e+04  1.3e+02
 18340  2.14432e-02  1.192e-03  4.212e-05   3.4e-06  8.7e-07  4.0e+04  1.2e+02
 18350  2.14524e-02  1.188e-03  4.197e-05   3.4e-06  8.7e-07  4.1e+04  4.1e+01
 18360  2.14616e-02  1.184e-03  4.183e-05   3.4e-06  8.7e-07  4.1e+04  6.8e+01
 18370  2.14719e-02  1.179e-03  4.167e-05   3.4e-06  8.7e-07  4.1e+04  7.7e+01
 18380  2.14818e-02  1.175e-03  4.152e-05   3.4e-06  8.7e-07  4.1e+04  1.6e+02
 18390  2.14933e-02  1.170e-03  4.134e-05   3.4e-06  8.7e-07  4.1e+04  1.0e+02
 18400  2.15072e-02  1.165e-03  4.112e-05   3.3e-06  8.7e-07  4.1e+04  7.7e+01
 18410  2.15185e-02  1.160e-03  4.095e-05   3.3e-06  8.7e-07  4.1e+04  1.1e+02
 18420  2.15286e-02  1.156e-03  4.079e-05   3.3e-06  8.7e-07  4.1e+04  5.9e+01
 18430  2.15356e-02  1.153e-03  4.068e-05   3.3e-06  8.7e-07  4.1e+04  1.3e+02
 18440  2.15396e-02  1.151e-03  4.062e-05   3.3e-06  8.7e-07  4.1e+04  1.8e+02
 18450  2.15424e-02  1.150e-03  4.057e-05   3.3e-06  8.7e-07  4.1e+04  7.8e+01
 18460  2.15452e-02  1.149e-03  4.053e-05   3.3e-06  8.7e-07  4.1e+04  1.1e+02
 18470  2.15473e-02  1.148e-03  4.050e-05   3.3e-06  8.7e-07  4.1e+04  2.5e+02
 18480  2.15494e-02  1.147e-03  4.046e-05   3.3e-06  8.7e-07  4.1e+04  1.5e+02
