OS                           : Linux-5.14.21-150400.24.69_12.0.74-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-40GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:82:00.0
None
Size of p_train:
(20000, 60, 60)
len(theta) = 12960000
len(jac) = 71985600
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 143971200 rows and 12960000 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =    20000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3980  4.12047e+00  1.414e+03  5.004e+01   4.4e-01  1.1e-06  3.1e+04  6.7e+01
  3990  4.12356e+00  1.414e+03  4.987e+01   4.4e-01  1.1e-06  3.1e+04  5.3e+01
  4000  4.12653e+00  1.413e+03  4.971e+01   4.4e-01  1.1e-06  3.1e+04  6.3e+01
  4010  4.12940e+00  1.413e+03  4.954e+01   4.4e-01  1.1e-06  3.1e+04  6.1e+01
  4020  4.13219e+00  1.413e+03  4.939e+01   4.4e-01  1.1e-06  3.1e+04  7.1e+01
  4030  4.13499e+00  1.413e+03  4.923e+01   4.4e-01  1.1e-06  3.2e+04  6.4e+01
  4040  4.13770e+00  1.413e+03  4.907e+01   4.4e-01  1.1e-06  3.2e+04  6.7e+01
  4050  4.14063e+00  1.413e+03  4.891e+01   4.4e-01  1.1e-06  3.2e+04  6.2e+01
  4060  4.14335e+00  1.413e+03  4.875e+01   4.4e-01  1.1e-06  3.2e+04  6.2e+01
  4070  4.14599e+00  1.413e+03  4.860e+01   4.4e-01  1.1e-06  3.2e+04  7.2e+01
  4080  4.14880e+00  1.412e+03  4.844e+01   4.4e-01  1.1e-06  3.2e+04  7.2e+01
  4090  4.15143e+00  1.412e+03  4.829e+01   4.4e-01  1.1e-06  3.2e+04  7.2e+01
  4100  4.15399e+00  1.412e+03  4.814e+01   4.4e-01  1.1e-06  3.2e+04  7.8e+01
  4110  4.15660e+00  1.412e+03  4.799e+01   4.4e-01  1.1e-06  3.2e+04  8.7e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  4120  4.15926e+00  1.412e+03  4.783e+01   4.4e-01  1.1e-06  3.2e+04  7.7e+01
  4130  4.16209e+00  1.412e+03  4.766e+01   4.4e-01  1.1e-06  3.2e+04  6.8e+01
  4140  4.16466e+00  1.412e+03  4.751e+01   4.4e-01  1.1e-06  3.2e+04  8.5e+01
  4150  4.16725e+00  1.412e+03  4.736e+01   4.4e-01  1.0e-06  3.2e+04  7.3e+01
  4160  4.16969e+00  1.411e+03  4.721e+01   4.4e-01  1.0e-06  3.2e+04  7.2e+01
  4170  4.17231e+00  1.411e+03  4.706e+01   4.4e-01  1.0e-06  3.2e+04  6.3e+01
  4180  4.17484e+00  1.411e+03  4.691e+01   4.4e-01  1.0e-06  3.2e+04  5.9e+01
  4190  4.17724e+00  1.411e+03  4.676e+01   4.4e-01  1.0e-06  3.2e+04  6.5e+01
  4200  4.17962e+00  1.411e+03  4.662e+01   4.4e-01  1.0e-06  3.2e+04  6.5e+01
  4210  4.18194e+00  1.411e+03  4.648e+01   4.4e-01  1.0e-06  3.2e+04  8.6e+01
  4220  4.18433e+00  1.411e+03  4.633e+01   4.4e-01  1.0e-06  3.2e+04  7.0e+01
  4230  4.18663e+00  1.411e+03  4.619e+01   4.4e-01  1.0e-06  3.2e+04  8.4e+01
  4240  4.18897e+00  1.410e+03  4.604e+01   4.4e-01  1.0e-06  3.2e+04  7.7e+01
  4250  4.19137e+00  1.410e+03  4.590e+01   4.4e-01  1.0e-06  3.2e+04  6.5e+01
  4260  4.19371e+00  1.410e+03  4.575e+01   4.4e-01  1.0e-06  3.2e+04  6.6e+01
  4270  4.19605e+00  1.410e+03  4.561e+01   4.4e-01  1.0e-06  3.2e+04  8.4e+01
  4280  4.19840e+00  1.410e+03  4.546e+01   4.4e-01  9.9e-07  3.2e+04  6.1e+01
  4290  4.20055e+00  1.410e+03  4.533e+01   4.4e-01  9.9e-07  3.3e+04  7.6e+01
  4300  4.20272e+00  1.410e+03  4.519e+01   4.4e-01  9.8e-07  3.3e+04  7.1e+01
  4310  4.20513e+00  1.410e+03  4.504e+01   4.4e-01  9.8e-07  3.3e+04  6.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  4320  4.20731e+00  1.409e+03  4.490e+01   4.4e-01  9.8e-07  3.3e+04  6.3e+01
  4330  4.20938e+00  1.409e+03  4.477e+01   4.4e-01  9.7e-07  3.3e+04  8.5e+01
  4340  4.21155e+00  1.409e+03  4.463e+01   4.4e-01  9.7e-07  3.3e+04  7.6e+01
  4350  4.21372e+00  1.409e+03  4.449e+01   4.4e-01  9.6e-07  3.3e+04  7.2e+01
  4360  4.21577e+00  1.409e+03  4.435e+01   4.4e-01  9.6e-07  3.3e+04  8.4e+01
  4370  4.21785e+00  1.409e+03  4.422e+01   4.4e-01  9.6e-07  3.3e+04  6.9e+01
  4380  4.21996e+00  1.409e+03  4.408e+01   4.4e-01  9.5e-07  3.3e+04  6.4e+01
  4390  4.22192e+00  1.409e+03  4.395e+01   4.4e-01  9.5e-07  3.3e+04  6.5e+01
  4400  4.22387e+00  1.409e+03  4.382e+01   4.4e-01  9.4e-07  3.3e+04  6.8e+01
  4410  4.22577e+00  1.408e+03  4.369e+01   4.4e-01  9.4e-07  3.3e+04  6.6e+01
  4420  4.22766e+00  1.408e+03  4.356e+01   4.4e-01  9.4e-07  3.3e+04  7.7e+01
  4430  4.22963e+00  1.408e+03  4.343e+01   4.4e-01  9.3e-07  3.3e+04  6.8e+01
  4440  4.23164e+00  1.408e+03  4.329e+01   4.4e-01  9.3e-07  3.3e+04  6.2e+01
  4450  4.23340e+00  1.408e+03  4.317e+01   4.4e-01  9.3e-07  3.3e+04  8.1e+01
  4460  4.23530e+00  1.408e+03  4.304e+01   4.4e-01  9.2e-07  3.3e+04  6.7e+01
  4470  4.23710e+00  1.408e+03  4.291e+01   4.4e-01  9.2e-07  3.3e+04  7.0e+01
  4480  4.23889e+00  1.408e+03  4.279e+01   4.4e-01  9.1e-07  3.3e+04  6.8e+01
  4490  4.24072e+00  1.408e+03  4.266e+01   4.4e-01  9.1e-07  3.3e+04  6.0e+01
  4500  4.24244e+00  1.407e+03  4.254e+01   4.4e-01  9.1e-07  3.3e+04  6.6e+01
  4510  4.24426e+00  1.407e+03  4.241e+01   4.4e-01  9.0e-07  3.3e+04  6.2e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  4520  4.24599e+00  1.407e+03  4.228e+01   4.4e-01  9.0e-07  3.3e+04  6.7e+01
  4530  4.24766e+00  1.407e+03  4.216e+01   4.4e-01  9.0e-07  3.3e+04  7.5e+01
  4540  4.24930e+00  1.407e+03  4.204e+01   4.4e-01  8.9e-07  3.3e+04  7.3e+01
  4550  4.25099e+00  1.407e+03  4.192e+01   4.4e-01  8.9e-07  3.3e+04  7.6e+01
  4560  4.25262e+00  1.407e+03  4.180e+01   4.4e-01  8.9e-07  3.4e+04  7.9e+01
  4570  4.25426e+00  1.407e+03  4.168e+01   4.4e-01  8.8e-07  3.4e+04  8.4e+01
  4580  4.25588e+00  1.407e+03  4.155e+01   4.4e-01  8.8e-07  3.4e+04  8.9e+01
  4590  4.25752e+00  1.406e+03  4.143e+01   4.4e-01  8.8e-07  3.4e+04  8.4e+01
  4600  4.25911e+00  1.406e+03  4.131e+01   4.4e-01  8.7e-07  3.4e+04  8.0e+01
  4610  4.26071e+00  1.406e+03  4.119e+01   4.4e-01  8.7e-07  3.4e+04  6.8e+01
  4620  4.26221e+00  1.406e+03  4.107e+01   4.4e-01  8.7e-07  3.4e+04  8.3e+01
  4630  4.26370e+00  1.406e+03  4.095e+01   4.4e-01  8.6e-07  3.4e+04  9.1e+01
  4640  4.26522e+00  1.406e+03  4.083e+01   4.4e-01  8.6e-07  3.4e+04  7.0e+01
  4650  4.26666e+00  1.406e+03  4.071e+01   4.4e-01  8.6e-07  3.4e+04  7.2e+01
  4660  4.26804e+00  1.406e+03  4.060e+01   4.4e-01  8.5e-07  3.4e+04  6.8e+01
  4670  4.26942e+00  1.406e+03  4.048e+01   4.4e-01  8.5e-07  3.4e+04  6.9e+01
  4680  4.27077e+00  1.406e+03  4.037e+01   4.4e-01  8.5e-07  3.4e+04  8.1e+01
  4690  4.27214e+00  1.405e+03  4.025e+01   4.4e-01  8.4e-07  3.4e+04  7.8e+01
  4700  4.27346e+00  1.405e+03  4.014e+01   4.4e-01  8.4e-07  3.4e+04  8.1e+01
  4710  4.27478e+00  1.405e+03  4.002e+01   4.4e-01  8.4e-07  3.4e+04  6.2e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  4720  4.27604e+00  1.405e+03  3.991e+01   4.4e-01  8.3e-07  3.4e+04  6.7e+01
  4730  4.27730e+00  1.405e+03  3.980e+01   4.4e-01  8.3e-07  3.4e+04  7.1e+01
  4740  4.27853e+00  1.405e+03  3.968e+01   4.4e-01  8.3e-07  3.4e+04  7.0e+01
  4750  4.27974e+00  1.405e+03  3.957e+01   4.4e-01  8.2e-07  3.4e+04  7.0e+01
  4760  4.28090e+00  1.405e+03  3.946e+01   4.4e-01  8.2e-07  3.4e+04  6.7e+01
  4770  4.28200e+00  1.405e+03  3.936e+01   4.4e-01  8.2e-07  3.4e+04  8.0e+01
  4780  4.28315e+00  1.405e+03  3.925e+01   4.4e-01  8.1e-07  3.4e+04  8.3e+01
  4790  4.28430e+00  1.404e+03  3.913e+01   4.4e-01  8.1e-07  3.4e+04  8.5e+01
  4800  4.28539e+00  1.404e+03  3.903e+01   4.4e-01  8.1e-07  3.4e+04  8.3e+01
  4810  4.28646e+00  1.404e+03  3.892e+01   4.4e-01  8.0e-07  3.4e+04  8.2e+01
  4820  4.28755e+00  1.404e+03  3.881e+01   4.4e-01  8.0e-07  3.4e+04  7.5e+01
  4830  4.28859e+00  1.404e+03  3.870e+01   4.4e-01  8.0e-07  3.5e+04  7.9e+01
  4840  4.28965e+00  1.404e+03  3.859e+01   4.4e-01  8.0e-07  3.5e+04  7.0e+01
  4850  4.29065e+00  1.404e+03  3.849e+01   4.4e-01  7.9e-07  3.5e+04  6.9e+01
  4860  4.29168e+00  1.404e+03  3.838e+01   4.4e-01  7.9e-07  3.5e+04  7.7e+01
  4870  4.29264e+00  1.404e+03  3.827e+01   4.4e-01  7.9e-07  3.5e+04  7.9e+01
  4880  4.29360e+00  1.404e+03  3.817e+01   4.4e-01  7.8e-07  3.5e+04  7.8e+01
  4890  4.29453e+00  1.403e+03  3.807e+01   4.4e-01  7.8e-07  3.5e+04  6.7e+01
  4900  4.29548e+00  1.403e+03  3.796e+01   4.4e-01  7.8e-07  3.5e+04  7.2e+01
  4910  4.29636e+00  1.403e+03  3.786e+01   4.4e-01  7.8e-07  3.5e+04  7.7e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  4920  4.29726e+00  1.403e+03  3.776e+01   4.4e-01  7.7e-07  3.5e+04  9.2e+01
  4930  4.29817e+00  1.403e+03  3.766e+01   4.4e-01  7.7e-07  3.5e+04  8.0e+01
  4940  4.29906e+00  1.403e+03  3.755e+01   4.4e-01  7.7e-07  3.5e+04  7.6e+01
  4950  4.29991e+00  1.403e+03  3.745e+01   4.4e-01  7.6e-07  3.5e+04  7.9e+01
  4960  4.30077e+00  1.403e+03  3.735e+01   4.4e-01  7.6e-07  3.5e+04  6.3e+01
  4970  4.30160e+00  1.403e+03  3.725e+01   4.4e-01  7.6e-07  3.5e+04  7.5e+01
  4980  4.30244e+00  1.403e+03  3.715e+01   4.4e-01  7.6e-07  3.5e+04  6.8e+01
  4990  4.30323e+00  1.402e+03  3.705e+01   4.4e-01  7.5e-07  3.5e+04  6.6e+01
  5000  4.30404e+00  1.402e+03  3.695e+01   4.4e-01  7.5e-07  3.5e+04  6.8e+01
  5010  4.30482e+00  1.402e+03  3.685e+01   4.4e-01  7.5e-07  3.5e+04  6.8e+01
  5020  4.30559e+00  1.402e+03  3.675e+01   4.4e-01  7.4e-07  3.5e+04  8.5e+01
  5030  4.30631e+00  1.402e+03  3.665e+01   4.4e-01  7.4e-07  3.5e+04  8.8e+01
  5040  4.30708e+00  1.402e+03  3.655e+01   4.4e-01  7.4e-07  3.5e+04  8.2e+01
  5050  4.30781e+00  1.402e+03  3.645e+01   4.4e-01  7.4e-07  3.5e+04  6.7e+01
  5060  4.30851e+00  1.402e+03  3.636e+01   4.4e-01  7.3e-07  3.5e+04  8.2e+01
  5070  4.30924e+00  1.402e+03  3.626e+01   4.4e-01  7.3e-07  3.5e+04  7.0e+01
  5080  4.30993e+00  1.402e+03  3.616e+01   4.4e-01  7.3e-07  3.5e+04  7.2e+01
  5090  4.31060e+00  1.402e+03  3.607e+01   4.4e-01  7.3e-07  3.5e+04  7.8e+01
  5100  4.31127e+00  1.401e+03  3.597e+01   4.4e-01  7.2e-07  3.5e+04  6.9e+01
  5110  4.31193e+00  1.401e+03  3.588e+01   4.4e-01  7.2e-07  3.5e+04  9.0e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  5120  4.31260e+00  1.401e+03  3.578e+01   4.4e-01  7.2e-07  3.6e+04  7.6e+01
  5130  4.31326e+00  1.401e+03  3.569e+01   4.4e-01  7.2e-07  3.6e+04  7.4e+01
  5140  4.31390e+00  1.401e+03  3.559e+01   4.4e-01  7.1e-07  3.6e+04  7.3e+01
  5150  4.31456e+00  1.401e+03  3.550e+01   4.4e-01  7.1e-07  3.6e+04  5.6e+01
  5160  4.31520e+00  1.401e+03  3.540e+01   4.4e-01  7.1e-07  3.6e+04  7.1e+01
  5170  4.31581e+00  1.401e+03  3.531e+01   4.4e-01  7.1e-07  3.6e+04  7.3e+01
  5180  4.31645e+00  1.401e+03  3.522e+01   4.4e-01  7.0e-07  3.6e+04  6.7e+01
  5190  4.31707e+00  1.401e+03  3.512e+01   4.4e-01  7.0e-07  3.6e+04  6.9e+01
  5200  4.31765e+00  1.401e+03  3.504e+01   4.4e-01  7.0e-07  3.6e+04  6.9e+01
  5210  4.31829e+00  1.401e+03  3.494e+01   4.4e-01  7.0e-07  3.6e+04  5.8e+01
  5220  4.31889e+00  1.400e+03  3.485e+01   4.4e-01  6.9e-07  3.6e+04  6.7e+01
  5230  4.31946e+00  1.400e+03  3.476e+01   4.4e-01  6.9e-07  3.6e+04  8.9e+01
  5240  4.32004e+00  1.400e+03  3.467e+01   4.4e-01  6.9e-07  3.6e+04  8.6e+01
  5250  4.32065e+00  1.400e+03  3.458e+01   4.4e-01  6.9e-07  3.6e+04  7.6e+01
  5260  4.32125e+00  1.400e+03  3.449e+01   4.4e-01  6.8e-07  3.6e+04  7.5e+01
  5270  4.32183e+00  1.400e+03  3.440e+01   4.4e-01  6.8e-07  3.6e+04  8.4e+01
  5280  4.32241e+00  1.400e+03  3.432e+01   4.4e-01  6.8e-07  3.6e+04  7.4e+01
  5290  4.32297e+00  1.400e+03  3.423e+01   4.4e-01  6.8e-07  3.6e+04  8.0e+01
  5300  4.32355e+00  1.400e+03  3.415e+01   4.4e-01  6.7e-07  3.6e+04  7.7e+01
  5310  4.32416e+00  1.400e+03  3.405e+01   4.4e-01  6.7e-07  3.6e+04  6.5e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  5320  4.32472e+00  1.400e+03  3.397e+01   4.4e-01  6.7e-07  3.6e+04  7.2e+01
  5330  4.32527e+00  1.400e+03  3.389e+01   4.3e-01  6.7e-07  3.6e+04  9.0e+01
  5340  4.32585e+00  1.399e+03  3.380e+01   4.3e-01  6.7e-07  3.6e+04  8.1e+01
  5350  4.32645e+00  1.399e+03  3.371e+01   4.3e-01  6.6e-07  3.6e+04  7.0e+01
  5360  4.32701e+00  1.399e+03  3.363e+01   4.3e-01  6.6e-07  3.6e+04  7.7e+01
  5370  4.32756e+00  1.399e+03  3.354e+01   4.3e-01  6.6e-07  3.6e+04  8.0e+01
  5380  4.32812e+00  1.399e+03  3.346e+01   4.3e-01  6.6e-07  3.6e+04  7.7e+01
  5390  4.32869e+00  1.399e+03  3.338e+01   4.3e-01  6.5e-07  3.6e+04  8.5e+01
  5400  4.32926e+00  1.399e+03  3.329e+01   4.3e-01  6.5e-07  3.6e+04  6.6e+01
  5410  4.32982e+00  1.399e+03  3.321e+01   4.3e-01  6.5e-07  3.7e+04  7.7e+01
  5420  4.33041e+00  1.399e+03  3.312e+01   4.3e-01  6.5e-07  3.7e+04  6.0e+01
  5430  4.33099e+00  1.399e+03  3.304e+01   4.3e-01  6.5e-07  3.7e+04  6.4e+01
  5440  4.33155e+00  1.399e+03  3.296e+01   4.3e-01  6.4e-07  3.7e+04  7.7e+01
  5450  4.33213e+00  1.399e+03  3.287e+01   4.3e-01  6.4e-07  3.7e+04  8.7e+01
  5460  4.33269e+00  1.398e+03  3.280e+01   4.3e-01  6.4e-07  3.7e+04  8.0e+01
  5470  4.33329e+00  1.398e+03  3.271e+01   4.3e-01  6.4e-07  3.7e+04  9.4e+01
  5480  4.33388e+00  1.398e+03  3.263e+01   4.3e-01  6.3e-07  3.7e+04  9.4e+01
  5490  4.33448e+00  1.398e+03  3.255e+01   4.3e-01  6.3e-07  3.7e+04  8.8e+01
  5500  4.33510e+00  1.398e+03  3.247e+01   4.3e-01  6.3e-07  3.7e+04  7.4e+01
  5510  4.33569e+00  1.398e+03  3.239e+01   4.3e-01  6.3e-07  3.7e+04  7.7e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  5520  4.33625e+00  1.398e+03  3.231e+01   4.3e-01  6.3e-07  3.7e+04  8.3e+01
  5530  4.33685e+00  1.398e+03  3.223e+01   4.3e-01  6.2e-07  3.7e+04  8.4e+01
  5540  4.33746e+00  1.398e+03  3.215e+01   4.3e-01  6.2e-07  3.7e+04  8.0e+01
  5550  4.33807e+00  1.398e+03  3.208e+01   4.3e-01  6.2e-07  3.7e+04  7.2e+01
  5560  4.33869e+00  1.398e+03  3.200e+01   4.3e-01  6.2e-07  3.7e+04  7.9e+01
  5570  4.33928e+00  1.398e+03  3.192e+01   4.3e-01  6.2e-07  3.7e+04  7.7e+01
  5580  4.33987e+00  1.398e+03  3.184e+01   4.3e-01  6.1e-07  3.7e+04  8.4e+01
  5590  4.34049e+00  1.397e+03  3.176e+01   4.3e-01  6.1e-07  3.7e+04  8.3e+01
  5600  4.34111e+00  1.397e+03  3.169e+01   4.3e-01  6.1e-07  3.7e+04  8.3e+01
  5610  4.34173e+00  1.397e+03  3.161e+01   4.3e-01  6.1e-07  3.7e+04  7.7e+01
  5620  4.34233e+00  1.397e+03  3.154e+01   4.3e-01  6.1e-07  3.7e+04  9.0e+01
  5630  4.34296e+00  1.397e+03  3.146e+01   4.3e-01  6.0e-07  3.7e+04  7.7e+01
  5640  4.34359e+00  1.397e+03  3.139e+01   4.3e-01  6.0e-07  3.7e+04  8.2e+01
  5650  4.34424e+00  1.397e+03  3.131e+01   4.3e-01  6.0e-07  3.7e+04  7.0e+01
  5660  4.34487e+00  1.397e+03  3.124e+01   4.3e-01  6.0e-07  3.7e+04  8.6e+01
  5670  4.34555e+00  1.397e+03  3.116e+01   4.3e-01  6.0e-07  3.7e+04  7.5e+01
  5680  4.34622e+00  1.397e+03  3.108e+01   4.3e-01  5.9e-07  3.7e+04  6.3e+01
  5690  4.34687e+00  1.397e+03  3.101e+01   4.3e-01  5.9e-07  3.7e+04  9.4e+01
  5700  4.34756e+00  1.397e+03  3.093e+01   4.3e-01  5.9e-07  3.7e+04  8.2e+01
  5710  4.34823e+00  1.397e+03  3.086e+01   4.3e-01  5.9e-07  3.8e+04  8.1e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  5720  4.34894e+00  1.396e+03  3.079e+01   4.3e-01  5.9e-07  3.8e+04  7.3e+01
  5730  4.34962e+00  1.396e+03  3.072e+01   4.3e-01  5.9e-07  3.8e+04  9.9e+01
  5740  4.35031e+00  1.396e+03  3.064e+01   4.3e-01  5.8e-07  3.8e+04  8.7e+01
  5750  4.35104e+00  1.396e+03  3.057e+01   4.3e-01  5.8e-07  3.8e+04  9.4e+01
  5760  4.35178e+00  1.396e+03  3.050e+01   4.3e-01  5.8e-07  3.8e+04  9.3e+01
  5770  4.35252e+00  1.396e+03  3.043e+01   4.3e-01  5.8e-07  3.8e+04  9.4e+01
  5780  4.35326e+00  1.396e+03  3.035e+01   4.3e-01  5.8e-07  3.8e+04  9.0e+01
  5790  4.35401e+00  1.396e+03  3.028e+01   4.3e-01  5.7e-07  3.8e+04  8.6e+01
  5800  4.35481e+00  1.396e+03  3.021e+01   4.3e-01  5.7e-07  3.8e+04  7.4e+01
  5810  4.35556e+00  1.396e+03  3.014e+01   4.3e-01  5.7e-07  3.8e+04  8.6e+01
  5820  4.35636e+00  1.396e+03  3.007e+01   4.3e-01  5.7e-07  3.8e+04  8.2e+01
  5830  4.35713e+00  1.396e+03  3.000e+01   4.3e-01  5.7e-07  3.8e+04  7.6e+01
  5840  4.35790e+00  1.396e+03  2.993e+01   4.3e-01  5.7e-07  3.8e+04  8.6e+01
  5850  4.35869e+00  1.396e+03  2.986e+01   4.3e-01  5.6e-07  3.8e+04  9.0e+01
  5860  4.35957e+00  1.395e+03  2.978e+01   4.3e-01  5.6e-07  3.8e+04  7.7e+01
  5870  4.36036e+00  1.395e+03  2.972e+01   4.3e-01  5.6e-07  3.8e+04  8.6e+01
  5880  4.36119e+00  1.395e+03  2.965e+01   4.3e-01  5.6e-07  3.8e+04  8.6e+01
  5890  4.36205e+00  1.395e+03  2.958e+01   4.3e-01  5.6e-07  3.8e+04  7.8e+01
  5900  4.36288e+00  1.395e+03  2.951e+01   4.3e-01  5.5e-07  3.8e+04  8.1e+01
  5910  4.36372e+00  1.395e+03  2.944e+01   4.3e-01  5.5e-07  3.8e+04  9.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  5920  4.36466e+00  1.395e+03  2.937e+01   4.3e-01  5.5e-07  3.8e+04  6.5e+01
  5930  4.36548e+00  1.395e+03  2.930e+01   4.3e-01  5.5e-07  3.8e+04  7.7e+01
  5940  4.36633e+00  1.395e+03  2.924e+01   4.3e-01  5.5e-07  3.8e+04  8.4e+01
  5950  4.36720e+00  1.395e+03  2.917e+01   4.3e-01  5.5e-07  3.8e+04  8.5e+01
  5960  4.36809e+00  1.395e+03  2.910e+01   4.3e-01  5.4e-07  3.8e+04  7.2e+01
  5970  4.36903e+00  1.395e+03  2.903e+01   4.3e-01  5.4e-07  3.8e+04  8.4e+01
  5980  4.36990e+00  1.395e+03  2.897e+01   4.3e-01  5.4e-07  3.8e+04  7.4e+01
  5990  4.37086e+00  1.395e+03  2.890e+01   4.3e-01  5.4e-07  3.8e+04  7.0e+01
  6000  4.37174e+00  1.395e+03  2.883e+01   4.3e-01  5.4e-07  3.8e+04  8.2e+01
  6010  4.37264e+00  1.394e+03  2.877e+01   4.3e-01  5.4e-07  3.8e+04  8.9e+01
  6020  4.37361e+00  1.394e+03  2.870e+01   4.3e-01  5.3e-07  3.9e+04  6.8e+01
  6030  4.37452e+00  1.394e+03  2.864e+01   4.3e-01  5.3e-07  3.9e+04  8.1e+01
  6040  4.37548e+00  1.394e+03  2.857e+01   4.3e-01  5.3e-07  3.9e+04  8.1e+01
  6050  4.37641e+00  1.394e+03  2.851e+01   4.3e-01  5.3e-07  3.9e+04  8.6e+01
  6060  4.37737e+00  1.394e+03  2.844e+01   4.3e-01  5.3e-07  3.9e+04  7.5e+01
  6070  4.37832e+00  1.394e+03  2.838e+01   4.3e-01  5.3e-07  3.9e+04  8.9e+01
  6080  4.37930e+00  1.394e+03  2.831e+01   4.3e-01  5.2e-07  3.9e+04  8.7e+01
  6090  4.38023e+00  1.394e+03  2.825e+01   4.3e-01  5.2e-07  3.9e+04  7.7e+01
  6100  4.38120e+00  1.394e+03  2.818e+01   4.3e-01  5.2e-07  3.9e+04  8.1e+01
  6110  4.38217e+00  1.394e+03  2.812e+01   4.3e-01  5.2e-07  3.9e+04  7.4e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  6120  4.38311e+00  1.394e+03  2.806e+01   4.3e-01  5.2e-07  3.9e+04  8.4e+01
  6130  4.38410e+00  1.394e+03  2.800e+01   4.3e-01  5.2e-07  3.9e+04  8.2e+01
  6140  4.38507e+00  1.394e+03  2.793e+01   4.3e-01  5.2e-07  3.9e+04  7.8e+01
  6150  4.38607e+00  1.394e+03  2.787e+01   4.3e-01  5.1e-07  3.9e+04  7.4e+01
  6160  4.38702e+00  1.393e+03  2.781e+01   4.3e-01  5.1e-07  3.9e+04  8.7e+01
  6170  4.38800e+00  1.393e+03  2.775e+01   4.3e-01  5.1e-07  3.9e+04  8.3e+01
  6180  4.38897e+00  1.393e+03  2.769e+01   4.3e-01  5.1e-07  3.9e+04  9.8e+01
  6190  4.39000e+00  1.393e+03  2.762e+01   4.3e-01  5.1e-07  3.9e+04  7.8e+01
  6200  4.39098e+00  1.393e+03  2.756e+01   4.3e-01  5.1e-07  3.9e+04  7.4e+01
  6210  4.39197e+00  1.393e+03  2.750e+01   4.3e-01  5.0e-07  3.9e+04  7.7e+01
  6220  4.39295e+00  1.393e+03  2.744e+01   4.3e-01  5.0e-07  3.9e+04  9.7e+01
  6230  4.39396e+00  1.393e+03  2.738e+01   4.3e-01  5.0e-07  3.9e+04  9.0e+01
  6240  4.39502e+00  1.393e+03  2.732e+01   4.3e-01  5.0e-07  3.9e+04  7.6e+01
  6250  4.39604e+00  1.393e+03  2.726e+01   4.3e-01  5.0e-07  3.9e+04  7.8e+01
  6260  4.39707e+00  1.393e+03  2.720e+01   4.3e-01  5.0e-07  3.9e+04  7.8e+01
  6270  4.39809e+00  1.393e+03  2.714e+01   4.3e-01  5.0e-07  3.9e+04  8.9e+01
  6280  4.39917e+00  1.393e+03  2.708e+01   4.3e-01  4.9e-07  3.9e+04  8.5e+01
  6290  4.40022e+00  1.393e+03  2.702e+01   4.3e-01  4.9e-07  3.9e+04  7.2e+01
  6300  4.40124e+00  1.393e+03  2.696e+01   4.3e-01  4.9e-07  3.9e+04  8.3e+01
  6310  4.40231e+00  1.393e+03  2.690e+01   4.3e-01  4.9e-07  3.9e+04  8.2e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  6320  4.40335e+00  1.392e+03  2.684e+01   4.3e-01  4.9e-07  3.9e+04  7.9e+01
  6330  4.40448e+00  1.392e+03  2.678e+01   4.3e-01  4.9e-07  4.0e+04  6.9e+01
