OS                           : Linux-5.14.21-150400.24.69_12.0.74-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-40GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:41:00.0
None
Size of p_train:
(20000, 29, 29)
len(theta) = 707281
len(jac) = 16816636
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 33633272 rows and 707281 columns
damp = 0.00000000000000e+00

atol = 1.00e-32                 conlim = 1.00e+08

btol = 1.00e-32             maxiter =    20000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  4070  6.59558e-01  5.761e+01  1.142e-01   3.5e-01  3.1e-07  6.3e+03  8.1e+01
  4080  6.60017e-01  5.761e+01  1.138e-01   3.5e-01  3.1e-07  6.3e+03  1.4e+02
  4090  6.60454e-01  5.761e+01  1.135e-01   3.5e-01  3.1e-07  6.4e+03  1.2e+02
  4100  6.60975e-01  5.760e+01  1.131e-01   3.5e-01  3.1e-07  6.4e+03  8.5e+01
  4110  6.61420e-01  5.760e+01  1.128e-01   3.5e-01  3.1e-07  6.4e+03  9.0e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  4120  6.61885e-01  5.760e+01  1.125e-01   3.5e-01  3.1e-07  6.4e+03  1.5e+02
  4130  6.62371e-01  5.760e+01  1.121e-01   3.5e-01  3.0e-07  6.4e+03  9.4e+01
  4140  6.62750e-01  5.760e+01  1.118e-01   3.5e-01  3.0e-07  6.4e+03  1.0e+02
  4150  6.63229e-01  5.760e+01  1.115e-01   3.5e-01  3.0e-07  6.4e+03  1.6e+02
  4160  6.63653e-01  5.760e+01  1.111e-01   3.5e-01  3.0e-07  6.4e+03  8.3e+01
  4170  6.64104e-01  5.760e+01  1.108e-01   3.5e-01  3.0e-07  6.4e+03  1.2e+02
  4180  6.64625e-01  5.760e+01  1.104e-01   3.5e-01  3.0e-07  6.4e+03  8.3e+01
  4190  6.65061e-01  5.760e+01  1.101e-01   3.5e-01  3.0e-07  6.4e+03  1.1e+02
  4200  6.65453e-01  5.760e+01  1.098e-01   3.5e-01  3.0e-07  6.4e+03  8.4e+01
  4210  6.65999e-01  5.760e+01  1.094e-01   3.5e-01  2.9e-07  6.4e+03  1.3e+02
  4220  6.66498e-01  5.760e+01  1.090e-01   3.5e-01  2.9e-07  6.5e+03  1.1e+02
  4230  6.66887e-01  5.759e+01  1.087e-01   3.5e-01  2.9e-07  6.5e+03  1.7e+02
  4240  6.67323e-01  5.759e+01  1.084e-01   3.5e-01  2.9e-07  6.5e+03  1.1e+02
  4250  6.67852e-01  5.759e+01  1.080e-01   3.5e-01  2.9e-07  6.5e+03  1.2e+02
  4260  6.68291e-01  5.759e+01  1.076e-01   3.5e-01  2.9e-07  6.5e+03  9.3e+01
  4270  6.68736e-01  5.759e+01  1.073e-01   3.5e-01  2.9e-07  6.5e+03  1.3e+02
  4280  6.69189e-01  5.759e+01  1.070e-01   3.5e-01  2.9e-07  6.5e+03  8.4e+01
  4290  6.69620e-01  5.759e+01  1.066e-01   3.5e-01  2.8e-07  6.5e+03  8.9e+01
  4300  6.70131e-01  5.759e+01  1.062e-01   3.5e-01  2.8e-07  6.5e+03  8.9e+01
  4310  6.70648e-01  5.759e+01  1.058e-01   3.5e-01  2.8e-07  6.5e+03  9.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  4320  6.71051e-01  5.759e+01  1.055e-01   3.5e-01  2.8e-07  6.5e+03  7.9e+01
  4330  6.71489e-01  5.759e+01  1.051e-01   3.5e-01  2.8e-07  6.5e+03  1.6e+02
  4340  6.72028e-01  5.759e+01  1.047e-01   3.5e-01  2.8e-07  6.5e+03  1.3e+02
  4350  6.72520e-01  5.759e+01  1.043e-01   3.5e-01  2.8e-07  6.6e+03  1.1e+02
  4360  6.72979e-01  5.758e+01  1.040e-01   3.5e-01  2.8e-07  6.6e+03  8.9e+01
  4370  6.73404e-01  5.758e+01  1.037e-01   3.5e-01  2.7e-07  6.6e+03  1.1e+02
  4380  6.73916e-01  5.758e+01  1.033e-01   3.5e-01  2.7e-07  6.6e+03  1.7e+02
  4390  6.74479e-01  5.758e+01  1.029e-01   3.5e-01  2.7e-07  6.6e+03  1.5e+02
  4400  6.74977e-01  5.758e+01  1.026e-01   3.5e-01  2.7e-07  6.6e+03  1.5e+02
  4410  6.75537e-01  5.758e+01  1.022e-01   3.5e-01  2.7e-07  6.6e+03  1.3e+02
  4420  6.75987e-01  5.758e+01  1.019e-01   3.5e-01  2.7e-07  6.6e+03  9.8e+01
  4430  6.76495e-01  5.758e+01  1.015e-01   3.5e-01  2.7e-07  6.6e+03  8.7e+01
  4440  6.77018e-01  5.758e+01  1.012e-01   3.5e-01  2.7e-07  6.6e+03  8.3e+01
  4450  6.77488e-01  5.758e+01  1.008e-01   3.5e-01  2.6e-07  6.6e+03  6.5e+01
  4460  6.77959e-01  5.758e+01  1.005e-01   3.5e-01  2.6e-07  6.6e+03  9.7e+01
  4470  6.78456e-01  5.758e+01  1.002e-01   3.5e-01  2.6e-07  6.6e+03  1.2e+02
  4480  6.78937e-01  5.758e+01  9.982e-02   3.5e-01  2.6e-07  6.6e+03  1.5e+02
  4490  6.79391e-01  5.757e+01  9.949e-02   3.5e-01  2.6e-07  6.7e+03  1.1e+02
  4500  6.79803e-01  5.757e+01  9.918e-02   3.5e-01  2.6e-07  6.7e+03  1.4e+02
  4510  6.80273e-01  5.757e+01  9.882e-02   3.5e-01  2.6e-07  6.7e+03  1.1e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  4520  6.80686e-01  5.757e+01  9.849e-02   3.5e-01  2.6e-07  6.7e+03  5.3e+01
  4530  6.81074e-01  5.757e+01  9.818e-02   3.5e-01  2.6e-07  6.7e+03  9.6e+01
  4540  6.81481e-01  5.757e+01  9.783e-02   3.5e-01  2.5e-07  6.7e+03  1.2e+02
  4550  6.81798e-01  5.757e+01  9.756e-02   3.5e-01  2.5e-07  6.7e+03  8.1e+01
  4560  6.82152e-01  5.757e+01  9.725e-02   3.5e-01  2.5e-07  6.7e+03  9.7e+01
  4570  6.82554e-01  5.757e+01  9.689e-02   3.5e-01  2.5e-07  6.7e+03  8.0e+01
  4580  6.82991e-01  5.757e+01  9.649e-02   3.5e-01  2.5e-07  6.7e+03  4.0e+01
  4590  6.83315e-01  5.757e+01  9.620e-02   3.5e-01  2.5e-07  6.7e+03  7.3e+01
  4600  6.83633e-01  5.757e+01  9.590e-02   3.5e-01  2.5e-07  6.7e+03  1.1e+02
  4610  6.83989e-01  5.757e+01  9.558e-02   3.5e-01  2.5e-07  6.7e+03  1.7e+02
  4620  6.84289e-01  5.757e+01  9.529e-02   3.5e-01  2.5e-07  6.8e+03  7.0e+01
  4630  6.84686e-01  5.756e+01  9.492e-02   3.5e-01  2.4e-07  6.8e+03  1.5e+02
  4640  6.84994e-01  5.756e+01  9.463e-02   3.5e-01  2.4e-07  6.8e+03  9.6e+01
  4650  6.85336e-01  5.756e+01  9.430e-02   3.5e-01  2.4e-07  6.8e+03  1.3e+02
  4660  6.85662e-01  5.756e+01  9.399e-02   3.5e-01  2.4e-07  6.8e+03  1.4e+02
  4670  6.85968e-01  5.756e+01  9.370e-02   3.5e-01  2.4e-07  6.8e+03  9.5e+01
  4680  6.86303e-01  5.756e+01  9.338e-02   3.5e-01  2.4e-07  6.8e+03  9.6e+01
  4690  6.86604e-01  5.756e+01  9.309e-02   3.5e-01  2.4e-07  6.8e+03  8.7e+01
  4700  6.86871e-01  5.756e+01  9.283e-02   3.5e-01  2.4e-07  6.8e+03  8.5e+01
  4710  6.87186e-01  5.756e+01  9.253e-02   3.5e-01  2.4e-07  6.8e+03  7.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  4720  6.87542e-01  5.756e+01  9.218e-02   3.5e-01  2.3e-07  6.8e+03  1.2e+02
  4730  6.87814e-01  5.756e+01  9.191e-02   3.5e-01  2.3e-07  6.8e+03  6.4e+01
  4740  6.88078e-01  5.756e+01  9.164e-02   3.5e-01  2.3e-07  6.8e+03  1.3e+02
  4750  6.88355e-01  5.756e+01  9.136e-02   3.5e-01  2.3e-07  6.8e+03  8.6e+01
  4760  6.88635e-01  5.756e+01  9.107e-02   3.5e-01  2.3e-07  6.9e+03  1.5e+02
  4770  6.88929e-01  5.756e+01  9.075e-02   3.5e-01  2.3e-07  6.9e+03  9.7e+01
  4780  6.89128e-01  5.756e+01  9.053e-02   3.5e-01  2.3e-07  6.9e+03  1.3e+02
  4790  6.89411e-01  5.755e+01  9.020e-02   3.5e-01  2.3e-07  6.9e+03  1.2e+02
  4800  6.89659e-01  5.755e+01  8.992e-02   3.5e-01  2.3e-07  6.9e+03  9.9e+01
  4810  6.89870e-01  5.755e+01  8.966e-02   3.5e-01  2.3e-07  6.9e+03  1.9e+02
  4820  6.90089e-01  5.755e+01  8.938e-02   3.5e-01  2.3e-07  6.9e+03  9.0e+01
  4830  6.90283e-01  5.755e+01  8.912e-02   3.5e-01  2.2e-07  6.9e+03  1.3e+02
  4840  6.90509e-01  5.755e+01  8.880e-02   3.5e-01  2.2e-07  6.9e+03  1.7e+02
  4850  6.90685e-01  5.755e+01  8.854e-02   3.5e-01  2.2e-07  6.9e+03  6.2e+01
  4860  6.90879e-01  5.755e+01  8.823e-02   3.5e-01  2.2e-07  6.9e+03  1.2e+02
  4870  6.91023e-01  5.755e+01  8.799e-02   3.5e-01  2.2e-07  6.9e+03  1.4e+02
  4880  6.91178e-01  5.755e+01  8.771e-02   3.5e-01  2.2e-07  6.9e+03  7.9e+01
  4890  6.91290e-01  5.755e+01  8.750e-02   3.5e-01  2.2e-07  6.9e+03  7.2e+01
  4900  6.91422e-01  5.755e+01  8.722e-02   3.5e-01  2.2e-07  7.0e+03  1.3e+02
  4910  6.91539e-01  5.755e+01  8.696e-02   3.5e-01  2.2e-07  7.0e+03  1.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  4920  6.91645e-01  5.755e+01  8.670e-02   3.5e-01  2.2e-07  7.0e+03  1.0e+02
  4930  6.91739e-01  5.755e+01  8.643e-02   3.5e-01  2.2e-07  7.0e+03  1.3e+02
  4940  6.91813e-01  5.755e+01  8.619e-02   3.5e-01  2.1e-07  7.0e+03  1.6e+02
  4950  6.91883e-01  5.755e+01  8.593e-02   3.5e-01  2.1e-07  7.0e+03  1.2e+02
  4960  6.91929e-01  5.755e+01  8.574e-02   3.5e-01  2.1e-07  7.0e+03  1.2e+02
  4970  6.91990e-01  5.754e+01  8.545e-02   3.5e-01  2.1e-07  7.0e+03  9.5e+01
  4980  6.92034e-01  5.754e+01  8.522e-02   3.5e-01  2.1e-07  7.0e+03  1.4e+02
  4990  6.92081e-01  5.754e+01  8.494e-02   3.5e-01  2.1e-07  7.0e+03  1.0e+02
  5000  6.92113e-01  5.754e+01  8.473e-02   3.5e-01  2.1e-07  7.0e+03  1.2e+02
  5010  6.92150e-01  5.754e+01  8.444e-02   3.5e-01  2.1e-07  7.0e+03  1.3e+02
  5020  6.92179e-01  5.754e+01  8.417e-02   3.5e-01  2.1e-07  7.0e+03  1.4e+02
  5030  6.92203e-01  5.754e+01  8.393e-02   3.5e-01  2.1e-07  7.0e+03  1.3e+02
  5040  6.92222e-01  5.754e+01  8.369e-02   3.5e-01  2.1e-07  7.1e+03  1.3e+02
  5050  6.92237e-01  5.754e+01  8.347e-02   3.5e-01  2.1e-07  7.1e+03  9.5e+01
  5060  6.92250e-01  5.754e+01  8.326e-02   3.5e-01  2.0e-07  7.1e+03  1.2e+02
  5070  6.92264e-01  5.754e+01  8.301e-02   3.5e-01  2.0e-07  7.1e+03  9.1e+01
  5080  6.92277e-01  5.754e+01  8.276e-02   3.5e-01  2.0e-07  7.1e+03  1.2e+02
  5090  6.92288e-01  5.754e+01  8.253e-02   3.5e-01  2.0e-07  7.1e+03  1.2e+02
  5100  6.92296e-01  5.754e+01  8.230e-02   3.5e-01  2.0e-07  7.1e+03  8.6e+01
  5110  6.92300e-01  5.754e+01  8.209e-02   3.5e-01  2.0e-07  7.1e+03  1.6e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  5120  6.92299e-01  5.754e+01  8.187e-02   3.5e-01  2.0e-07  7.1e+03  8.5e+01
  5130  6.92292e-01  5.754e+01  8.163e-02   3.5e-01  2.0e-07  7.1e+03  6.5e+01
  5140  6.92279e-01  5.754e+01  8.144e-02   3.5e-01  2.0e-07  7.1e+03  1.4e+02
  5150  6.92258e-01  5.754e+01  8.125e-02   3.5e-01  2.0e-07  7.1e+03  7.4e+01
  5160  6.92221e-01  5.754e+01  8.100e-02   3.5e-01  2.0e-07  7.1e+03  7.7e+01
  5170  6.92171e-01  5.753e+01  8.074e-02   3.5e-01  2.0e-07  7.1e+03  1.5e+02
  5180  6.92127e-01  5.753e+01  8.053e-02   3.5e-01  2.0e-07  7.1e+03  1.5e+02
  5190  6.92083e-01  5.753e+01  8.034e-02   3.5e-01  2.0e-07  7.2e+03  1.4e+02
  5200  6.92032e-01  5.753e+01  8.012e-02   3.5e-01  1.9e-07  7.2e+03  1.8e+02
  5210  6.91981e-01  5.753e+01  7.993e-02   3.5e-01  1.9e-07  7.2e+03  1.7e+02
  5220  6.91915e-01  5.753e+01  7.968e-02   3.5e-01  1.9e-07  7.2e+03  1.6e+02
  5230  6.91854e-01  5.753e+01  7.947e-02   3.5e-01  1.9e-07  7.2e+03  1.4e+02
  5240  6.91795e-01  5.753e+01  7.926e-02   3.5e-01  1.9e-07  7.2e+03  2.1e+02
  5250  6.91739e-01  5.753e+01  7.907e-02   3.5e-01  1.9e-07  7.2e+03  1.2e+02
  5260  6.91684e-01  5.753e+01  7.887e-02   3.5e-01  1.9e-07  7.2e+03  1.2e+02
  5270  6.91626e-01  5.753e+01  7.865e-02   3.5e-01  1.9e-07  7.2e+03  9.4e+01
  5280  6.91569e-01  5.753e+01  7.843e-02   3.5e-01  1.9e-07  7.2e+03  7.5e+01
  5290  6.91518e-01  5.753e+01  7.824e-02   3.5e-01  1.9e-07  7.2e+03  8.8e+01
  5300  6.91457e-01  5.753e+01  7.803e-02   3.5e-01  1.9e-07  7.2e+03  8.3e+01
  5310  6.91397e-01  5.753e+01  7.785e-02   3.5e-01  1.9e-07  7.2e+03  9.0e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  5320  6.91316e-01  5.753e+01  7.763e-02   3.5e-01  1.9e-07  7.2e+03  8.2e+01
  5330  6.91243e-01  5.753e+01  7.746e-02   3.5e-01  1.9e-07  7.3e+03  8.9e+01
  5340  6.91148e-01  5.753e+01  7.725e-02   3.5e-01  1.9e-07  7.3e+03  8.8e+01
  5350  6.91056e-01  5.753e+01  7.706e-02   3.5e-01  1.8e-07  7.3e+03  1.8e+02
  5360  6.90960e-01  5.753e+01  7.688e-02   3.5e-01  1.8e-07  7.3e+03  1.8e+02
  5370  6.90856e-01  5.753e+01  7.668e-02   3.5e-01  1.8e-07  7.3e+03  1.3e+02
  5380  6.90736e-01  5.753e+01  7.648e-02   3.5e-01  1.8e-07  7.3e+03  9.5e+01
  5390  6.90615e-01  5.753e+01  7.629e-02   3.5e-01  1.8e-07  7.3e+03  1.2e+02
  5400  6.90489e-01  5.752e+01  7.610e-02   3.5e-01  1.8e-07  7.3e+03  1.1e+02
  5410  6.90365e-01  5.752e+01  7.592e-02   3.5e-01  1.8e-07  7.3e+03  1.6e+02
  5420  6.90228e-01  5.752e+01  7.575e-02   3.5e-01  1.8e-07  7.3e+03  8.4e+01
  5430  6.90068e-01  5.752e+01  7.555e-02   3.5e-01  1.8e-07  7.3e+03  1.2e+02
  5440  6.89917e-01  5.752e+01  7.538e-02   3.5e-01  1.8e-07  7.3e+03  1.6e+02
  5450  6.89738e-01  5.752e+01  7.518e-02   3.5e-01  1.8e-07  7.3e+03  9.2e+01
  5460  6.89547e-01  5.752e+01  7.499e-02   3.5e-01  1.8e-07  7.3e+03  5.9e+01
  5470  6.89386e-01  5.752e+01  7.483e-02   3.5e-01  1.8e-07  7.3e+03  1.1e+02
  5480  6.89210e-01  5.752e+01  7.465e-02   3.5e-01  1.8e-07  7.4e+03  1.0e+02
  5490  6.89025e-01  5.752e+01  7.447e-02   3.5e-01  1.8e-07  7.4e+03  1.9e+02
  5500  6.88828e-01  5.752e+01  7.429e-02   3.5e-01  1.8e-07  7.4e+03  1.4e+02
  5510  6.88625e-01  5.752e+01  7.410e-02   3.5e-01  1.7e-07  7.4e+03  7.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  5520  6.88423e-01  5.752e+01  7.393e-02   3.5e-01  1.7e-07  7.4e+03  9.4e+01
  5530  6.88182e-01  5.752e+01  7.373e-02   3.5e-01  1.7e-07  7.4e+03  2.1e+02
  5540  6.87950e-01  5.752e+01  7.354e-02   3.5e-01  1.7e-07  7.4e+03  1.3e+02
  5550  6.87719e-01  5.752e+01  7.336e-02   3.5e-01  1.7e-07  7.4e+03  1.5e+02
  5560  6.87506e-01  5.752e+01  7.320e-02   3.5e-01  1.7e-07  7.4e+03  1.5e+02
  5570  6.87220e-01  5.752e+01  7.300e-02   3.5e-01  1.7e-07  7.4e+03  1.7e+02
  5580  6.86986e-01  5.752e+01  7.283e-02   3.5e-01  1.7e-07  7.4e+03  7.3e+01
  5590  6.86732e-01  5.752e+01  7.265e-02   3.5e-01  1.7e-07  7.4e+03  1.3e+02
  5600  6.86419e-01  5.752e+01  7.244e-02   3.5e-01  1.7e-07  7.4e+03  9.2e+01
  5610  6.86162e-01  5.752e+01  7.226e-02   3.5e-01  1.7e-07  7.4e+03  1.3e+02
  5620  6.85903e-01  5.752e+01  7.209e-02   3.5e-01  1.7e-07  7.4e+03  1.3e+02
  5630  6.85651e-01  5.752e+01  7.194e-02   3.5e-01  1.7e-07  7.5e+03  9.4e+01
  5640  6.85318e-01  5.752e+01  7.173e-02   3.5e-01  1.7e-07  7.5e+03  1.1e+02
  5650  6.84997e-01  5.751e+01  7.153e-02   3.5e-01  1.7e-07  7.5e+03  8.3e+01
  5660  6.84666e-01  5.751e+01  7.134e-02   3.5e-01  1.7e-07  7.5e+03  1.1e+02
  5670  6.84370e-01  5.751e+01  7.116e-02   3.5e-01  1.7e-07  7.5e+03  1.5e+02
  5680  6.84110e-01  5.751e+01  7.101e-02   3.5e-01  1.6e-07  7.5e+03  1.1e+02
  5690  6.83822e-01  5.751e+01  7.084e-02   3.5e-01  1.6e-07  7.5e+03  9.8e+01
  5700  6.83564e-01  5.751e+01  7.070e-02   3.5e-01  1.6e-07  7.5e+03  1.8e+02
  5710  6.83253e-01  5.751e+01  7.052e-02   3.5e-01  1.6e-07  7.5e+03  1.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  5720  6.82939e-01  5.751e+01  7.034e-02   3.5e-01  1.6e-07  7.5e+03  9.7e+01
  5730  6.82592e-01  5.751e+01  7.015e-02   3.5e-01  1.6e-07  7.5e+03  1.5e+02
  5740  6.82307e-01  5.751e+01  7.000e-02   3.5e-01  1.6e-07  7.5e+03  8.8e+01
  5750  6.81968e-01  5.751e+01  6.982e-02   3.5e-01  1.6e-07  7.5e+03  1.7e+02
  5760  6.81612e-01  5.751e+01  6.963e-02   3.5e-01  1.6e-07  7.5e+03  2.0e+02
  5770  6.81322e-01  5.751e+01  6.948e-02   3.5e-01  1.6e-07  7.5e+03  1.1e+02
  5780  6.80962e-01  5.751e+01  6.929e-02   3.5e-01  1.6e-07  7.6e+03  1.3e+02
  5790  6.80564e-01  5.751e+01  6.909e-02   3.5e-01  1.6e-07  7.6e+03  1.2e+02
  5800  6.80226e-01  5.751e+01  6.892e-02   3.5e-01  1.6e-07  7.6e+03  1.2e+02
  5810  6.79939e-01  5.751e+01  6.877e-02   3.5e-01  1.6e-07  7.6e+03  1.5e+02
  5820  6.79533e-01  5.751e+01  6.857e-02   3.5e-01  1.6e-07  7.6e+03  1.4e+02
  5830  6.79189e-01  5.751e+01  6.840e-02   3.5e-01  1.6e-07  7.6e+03  1.6e+02
  5840  6.78855e-01  5.751e+01  6.823e-02   3.5e-01  1.6e-07  7.6e+03  1.1e+02
  5850  6.78569e-01  5.751e+01  6.809e-02   3.5e-01  1.6e-07  7.6e+03  9.6e+01
  5860  6.78199e-01  5.751e+01  6.791e-02   3.5e-01  1.6e-07  7.6e+03  1.4e+02
  5870  6.77912e-01  5.751e+01  6.777e-02   3.5e-01  1.5e-07  7.6e+03  1.0e+02
  5880  6.77567e-01  5.751e+01  6.759e-02   3.5e-01  1.5e-07  7.6e+03  1.1e+02
  5890  6.77187e-01  5.751e+01  6.740e-02   3.5e-01  1.5e-07  7.6e+03  5.4e+01
  5900  6.76888e-01  5.750e+01  6.725e-02   3.5e-01  1.5e-07  7.6e+03  1.7e+02
  5910  6.76561e-01  5.750e+01  6.709e-02   3.5e-01  1.5e-07  7.6e+03  2.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  5920  6.76277e-01  5.750e+01  6.694e-02   3.5e-01  1.5e-07  7.6e+03  1.8e+02
  5930  6.75954e-01  5.750e+01  6.677e-02   3.5e-01  1.5e-07  7.6e+03  1.2e+02
  5940  6.75641e-01  5.750e+01  6.660e-02   3.5e-01  1.5e-07  7.7e+03  9.7e+01
  5950  6.75358e-01  5.750e+01  6.645e-02   3.5e-01  1.5e-07  7.7e+03  1.1e+02
  5960  6.75093e-01  5.750e+01  6.630e-02   3.5e-01  1.5e-07  7.7e+03  1.6e+02
  5970  6.74804e-01  5.750e+01  6.614e-02   3.5e-01  1.5e-07  7.7e+03  1.2e+02
  5980  6.74524e-01  5.750e+01  6.597e-02   3.5e-01  1.5e-07  7.7e+03  1.9e+02
  5990  6.74258e-01  5.750e+01  6.581e-02   3.5e-01  1.5e-07  7.7e+03  1.1e+02
  6000  6.74020e-01  5.750e+01  6.565e-02   3.5e-01  1.5e-07  7.7e+03  7.7e+01
  6010  6.73757e-01  5.750e+01  6.548e-02   3.5e-01  1.5e-07  7.7e+03  1.8e+02
  6020  6.73544e-01  5.750e+01  6.533e-02   3.5e-01  1.5e-07  7.7e+03  1.7e+02
  6030  6.73313e-01  5.750e+01  6.517e-02   3.5e-01  1.5e-07  7.7e+03  1.4e+02
  6040  6.73046e-01  5.750e+01  6.497e-02   3.5e-01  1.5e-07  7.7e+03  7.8e+01
  6050  6.72855e-01  5.750e+01  6.483e-02   3.5e-01  1.5e-07  7.7e+03  1.2e+02
  6060  6.72628e-01  5.750e+01  6.465e-02   3.5e-01  1.5e-07  7.7e+03  8.4e+01
  6070  6.72428e-01  5.750e+01  6.448e-02   3.5e-01  1.4e-07  7.7e+03  1.2e+02
  6080  6.72251e-01  5.750e+01  6.432e-02   3.5e-01  1.4e-07  7.7e+03  1.1e+02
  6090  6.72096e-01  5.750e+01  6.417e-02   3.5e-01  1.4e-07  7.8e+03  1.6e+02
  6100  6.71928e-01  5.750e+01  6.399e-02   3.5e-01  1.4e-07  7.8e+03  7.8e+01
  6110  6.71789e-01  5.750e+01  6.383e-02   3.5e-01  1.4e-07  7.8e+03  1.4e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  6120  6.71672e-01  5.750e+01  6.369e-02   3.5e-01  1.4e-07  7.8e+03  1.7e+02
  6130  6.71556e-01  5.750e+01  6.354e-02   3.5e-01  1.4e-07  7.8e+03  9.6e+01
  6140  6.71461e-01  5.750e+01  6.340e-02   3.5e-01  1.4e-07  7.8e+03  1.5e+02
  6150  6.71363e-01  5.750e+01  6.326e-02   3.5e-01  1.4e-07  7.8e+03  1.4e+02
  6160  6.71274e-01  5.750e+01  6.312e-02   3.5e-01  1.4e-07  7.8e+03  7.1e+01
  6170  6.71177e-01  5.749e+01  6.295e-02   3.5e-01  1.4e-07  7.8e+03  1.5e+02
  6180  6.71096e-01  5.749e+01  6.280e-02   3.5e-01  1.4e-07  7.8e+03  9.5e+01
  6190  6.71031e-01  5.749e+01  6.266e-02   3.5e-01  1.4e-07  7.8e+03  1.9e+02
  6200  6.70965e-01  5.749e+01  6.251e-02   3.5e-01  1.4e-07  7.8e+03  1.9e+02
  6210  6.70910e-01  5.749e+01  6.236e-02   3.5e-01  1.4e-07  7.8e+03  1.3e+02
  6220  6.70866e-01  5.749e+01  6.223e-02   3.5e-01  1.4e-07  7.8e+03  1.0e+02
  6230  6.70822e-01  5.749e+01  6.208e-02   3.5e-01  1.4e-07  7.8e+03  2.0e+02
  6240  6.70785e-01  5.749e+01  6.191e-02   3.5e-01  1.4e-07  7.8e+03  1.1e+02
  6250  6.70762e-01  5.749e+01  6.178e-02   3.5e-01  1.4e-07  7.9e+03  9.9e+01
  6260  6.70743e-01  5.749e+01  6.164e-02   3.5e-01  1.4e-07  7.9e+03  1.4e+02
  6270  6.70730e-01  5.749e+01  6.150e-02   3.5e-01  1.4e-07  7.9e+03  1.1e+02
  6280  6.70723e-01  5.749e+01  6.137e-02   3.5e-01  1.4e-07  7.9e+03  1.2e+02
  6290  6.70721e-01  5.749e+01  6.121e-02   3.5e-01  1.4e-07  7.9e+03  1.5e+02
  6300  6.70726e-01  5.749e+01  6.108e-02   3.5e-01  1.3e-07  7.9e+03  1.1e+02
  6310  6.70741e-01  5.749e+01  6.093e-02   3.5e-01  1.3e-07  7.9e+03  1.6e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  6320  6.70765e-01  5.749e+01  6.079e-02   3.5e-01  1.3e-07  7.9e+03  1.9e+02
  6330  6.70799e-01  5.749e+01  6.064e-02   3.5e-01  1.3e-07  7.9e+03  1.5e+02
  6340  6.70842e-01  5.749e+01  6.050e-02   3.5e-01  1.3e-07  7.9e+03  6.9e+01
  6350  6.70890e-01  5.749e+01  6.037e-02   3.5e-01  1.3e-07  7.9e+03  1.7e+02
  6360  6.70943e-01  5.749e+01  6.024e-02   3.5e-01  1.3e-07  7.9e+03  1.6e+02
  6370  6.71004e-01  5.749e+01  6.012e-02   3.5e-01  1.3e-07  7.9e+03  1.5e+02
  6380  6.71067e-01  5.749e+01  6.000e-02   3.5e-01  1.3e-07  7.9e+03  1.8e+02
  6390  6.71167e-01  5.749e+01  5.984e-02   3.5e-01  1.3e-07  7.9e+03  1.1e+02
  6400  6.71274e-01  5.749e+01  5.969e-02   3.5e-01  1.3e-07  7.9e+03  1.1e+02
  6410  6.71369e-01  5.749e+01  5.956e-02   3.5e-01  1.3e-07  8.0e+03  1.3e+02
  6420  6.71464e-01  5.749e+01  5.945e-02   3.5e-01  1.3e-07  8.0e+03  1.2e+02
