OS                           : Linux-5.14.21-150400.24.81_12.0.86-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-80GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:41:00.0
None
nprime = 435
npripri = 406
./trajdata100/train_lih_6-311ppgss.npy
Sizes of ptrain and pdot:
[(20000, 29, 29), (20000, 29, 29)]
Loss at truetheta:
6.043601238389638e-18
len(theta) = 707281
len(jac) = 16820000
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 33640000 rows and 707281 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =    40000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 21530  6.25436e-02  6.402e-03  4.931e-05   4.3e-05  4.0e-07  1.9e+04  1.7e+02
 21540  6.25468e-02  6.400e-03  4.927e-05   4.3e-05  4.0e-07  1.9e+04  1.8e+02
 21550  6.25502e-02  6.397e-03  4.922e-05   4.3e-05  4.0e-07  1.9e+04  1.6e+02
 21560  6.25534e-02  6.395e-03  4.918e-05   4.3e-05  4.0e-07  1.9e+04  2.4e+02
 21570  6.25564e-02  6.392e-03  4.914e-05   4.3e-05  4.0e-07  1.9e+04  1.7e+02
 21580  6.25600e-02  6.389e-03  4.910e-05   4.3e-05  4.0e-07  1.9e+04  3.0e+02
 21590  6.25635e-02  6.387e-03  4.905e-05   4.3e-05  4.0e-07  1.9e+04  2.9e+02
 21600  6.25665e-02  6.384e-03  4.901e-05   4.3e-05  4.0e-07  1.9e+04  1.9e+02
 21610  6.25701e-02  6.381e-03  4.897e-05   4.3e-05  4.0e-07  1.9e+04  2.0e+02
 21620  6.25738e-02  6.378e-03  4.892e-05   4.3e-05  4.0e-07  1.9e+04  2.7e+02
 21630  6.25770e-02  6.376e-03  4.888e-05   4.3e-05  4.0e-07  1.9e+04  2.2e+02
 21640  6.25801e-02  6.373e-03  4.884e-05   4.3e-05  4.0e-07  1.9e+04  2.2e+02
 21650  6.25839e-02  6.370e-03  4.879e-05   4.3e-05  4.0e-07  1.9e+04  1.8e+02
 21660  6.25872e-02  6.368e-03  4.875e-05   4.3e-05  4.0e-07  1.9e+04  3.3e+02
 21670  6.25909e-02  6.365e-03  4.870e-05   4.3e-05  4.0e-07  1.9e+04  2.1e+02
 21680  6.25946e-02  6.362e-03  4.865e-05   4.3e-05  4.0e-07  1.9e+04  2.6e+02
 21690  6.25983e-02  6.359e-03  4.861e-05   4.2e-05  4.0e-07  1.9e+04  2.2e+02
 21700  6.26016e-02  6.356e-03  4.856e-05   4.2e-05  4.0e-07  1.9e+04  1.2e+02
 21710  6.26049e-02  6.354e-03  4.852e-05   4.2e-05  4.0e-07  1.9e+04  1.3e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 21720  6.26079e-02  6.352e-03  4.848e-05   4.2e-05  4.0e-07  1.9e+04  2.6e+02
 21730  6.26120e-02  6.348e-03  4.843e-05   4.2e-05  4.0e-07  1.9e+04  1.3e+02
 21740  6.26151e-02  6.346e-03  4.839e-05   4.2e-05  4.0e-07  1.9e+04  2.2e+02
 21750  6.26184e-02  6.343e-03  4.835e-05   4.2e-05  4.0e-07  1.9e+04  1.4e+02
 21760  6.26224e-02  6.340e-03  4.830e-05   4.2e-05  4.0e-07  1.9e+04  1.9e+02
 21770  6.26255e-02  6.338e-03  4.826e-05   4.2e-05  4.0e-07  1.9e+04  2.8e+02
 21780  6.26296e-02  6.334e-03  4.821e-05   4.2e-05  4.0e-07  1.9e+04  3.4e+02
 21790  6.26333e-02  6.331e-03  4.816e-05   4.2e-05  4.0e-07  1.9e+04  2.2e+02
 21800  6.26365e-02  6.329e-03  4.812e-05   4.2e-05  4.0e-07  1.9e+04  2.4e+02
 21810  6.26395e-02  6.327e-03  4.808e-05   4.2e-05  4.0e-07  1.9e+04  1.2e+02
 21820  6.26428e-02  6.324e-03  4.804e-05   4.2e-05  4.0e-07  1.9e+04  2.9e+02
 21830  6.26464e-02  6.321e-03  4.800e-05   4.2e-05  3.9e-07  1.9e+04  1.5e+02
 21840  6.26496e-02  6.319e-03  4.795e-05   4.2e-05  3.9e-07  1.9e+04  1.9e+02
 21850  6.26530e-02  6.316e-03  4.791e-05   4.2e-05  3.9e-07  1.9e+04  2.0e+02
 21860  6.26563e-02  6.313e-03  4.787e-05   4.2e-05  3.9e-07  1.9e+04  2.0e+02
 21870  6.26595e-02  6.311e-03  4.783e-05   4.2e-05  3.9e-07  1.9e+04  1.5e+02
 21880  6.26623e-02  6.309e-03  4.779e-05   4.2e-05  3.9e-07  1.9e+04  2.1e+02
 21890  6.26655e-02  6.306e-03  4.775e-05   4.2e-05  3.9e-07  1.9e+04  1.4e+02
 21900  6.26694e-02  6.303e-03  4.770e-05   4.2e-05  3.9e-07  1.9e+04  2.1e+02
 21910  6.26728e-02  6.300e-03  4.766e-05   4.2e-05  3.9e-07  1.9e+04  1.6e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 21920  6.26763e-02  6.298e-03  4.762e-05   4.2e-05  3.9e-07  1.9e+04  1.8e+02
 21930  6.26794e-02  6.295e-03  4.758e-05   4.2e-05  3.9e-07  1.9e+04  2.8e+02
 21940  6.26828e-02  6.292e-03  4.754e-05   4.2e-05  3.9e-07  1.9e+04  2.6e+02
 21950  6.26864e-02  6.290e-03  4.749e-05   4.2e-05  3.9e-07  1.9e+04  1.9e+02
 21960  6.26895e-02  6.287e-03  4.745e-05   4.2e-05  3.9e-07  1.9e+04  2.3e+02
 21970  6.26927e-02  6.285e-03  4.741e-05   4.2e-05  3.9e-07  1.9e+04  2.3e+02
 21980  6.26960e-02  6.282e-03  4.737e-05   4.2e-05  3.9e-07  1.9e+04  1.9e+02
 21990  6.26995e-02  6.279e-03  4.732e-05   4.2e-05  3.9e-07  1.9e+04  2.5e+02
 22000  6.27030e-02  6.277e-03  4.728e-05   4.2e-05  3.9e-07  1.9e+04  1.5e+02
 22010  6.27066e-02  6.274e-03  4.724e-05   4.2e-05  3.9e-07  1.9e+04  1.6e+02
 22020  6.27099e-02  6.271e-03  4.719e-05   4.2e-05  3.9e-07  1.9e+04  2.0e+02
 22030  6.27136e-02  6.268e-03  4.715e-05   4.2e-05  3.9e-07  1.9e+04  2.0e+02
 22040  6.27173e-02  6.265e-03  4.710e-05   4.2e-05  3.9e-07  1.9e+04  2.1e+02
 22050  6.27203e-02  6.263e-03  4.706e-05   4.2e-05  3.9e-07  1.9e+04  2.6e+02
 22060  6.27235e-02  6.260e-03  4.702e-05   4.2e-05  3.9e-07  1.9e+04  2.8e+02
 22070  6.27274e-02  6.257e-03  4.697e-05   4.2e-05  3.9e-07  1.9e+04  2.8e+02
 22080  6.27311e-02  6.254e-03  4.693e-05   4.2e-05  3.9e-07  1.9e+04  1.5e+02
 22090  6.27343e-02  6.252e-03  4.689e-05   4.2e-05  3.9e-07  1.9e+04  2.6e+02
 22100  6.27378e-02  6.249e-03  4.684e-05   4.2e-05  3.9e-07  1.9e+04  1.5e+02
 22110  6.27415e-02  6.246e-03  4.680e-05   4.2e-05  3.9e-07  1.9e+04  2.6e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 22120  6.27450e-02  6.244e-03  4.675e-05   4.2e-05  3.9e-07  1.9e+04  2.7e+02
 22130  6.27483e-02  6.241e-03  4.671e-05   4.2e-05  3.9e-07  1.9e+04  1.7e+02
 22140  6.27514e-02  6.238e-03  4.667e-05   4.2e-05  3.9e-07  1.9e+04  2.5e+02
 22150  6.27553e-02  6.235e-03  4.663e-05   4.2e-05  3.9e-07  1.9e+04  2.0e+02
 22160  6.27585e-02  6.233e-03  4.659e-05   4.2e-05  3.9e-07  1.9e+04  1.2e+02
 22170  6.27621e-02  6.230e-03  4.654e-05   4.2e-05  3.9e-07  1.9e+04  1.7e+02
 22180  6.27650e-02  6.228e-03  4.650e-05   4.2e-05  3.9e-07  1.9e+04  1.6e+02
 22190  6.27685e-02  6.225e-03  4.646e-05   4.2e-05  3.8e-07  1.9e+04  1.5e+02
 22200  6.27718e-02  6.222e-03  4.642e-05   4.2e-05  3.8e-07  1.9e+04  2.0e+02
 22210  6.27757e-02  6.219e-03  4.637e-05   4.2e-05  3.8e-07  1.9e+04  2.3e+02
 22220  6.27791e-02  6.217e-03  4.633e-05   4.2e-05  3.8e-07  1.9e+04  1.5e+02
 22230  6.27827e-02  6.214e-03  4.628e-05   4.2e-05  3.8e-07  1.9e+04  1.6e+02
 22240  6.27858e-02  6.211e-03  4.624e-05   4.1e-05  3.8e-07  1.9e+04  1.8e+02
 22250  6.27891e-02  6.209e-03  4.620e-05   4.1e-05  3.8e-07  1.9e+04  1.8e+02
 22260  6.27930e-02  6.206e-03  4.615e-05   4.1e-05  3.8e-07  1.9e+04  2.3e+02
 22270  6.27959e-02  6.204e-03  4.612e-05   4.1e-05  3.8e-07  1.9e+04  2.5e+02
 22280  6.27992e-02  6.201e-03  4.608e-05   4.1e-05  3.8e-07  1.9e+04  1.2e+02
 22290  6.28028e-02  6.198e-03  4.603e-05   4.1e-05  3.8e-07  1.9e+04  2.0e+02
 22300  6.28060e-02  6.196e-03  4.599e-05   4.1e-05  3.8e-07  1.9e+04  1.6e+02
 22310  6.28093e-02  6.193e-03  4.595e-05   4.1e-05  3.8e-07  1.9e+04  1.6e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 22320  6.28119e-02  6.191e-03  4.592e-05   4.1e-05  3.8e-07  1.9e+04  1.6e+02
 22330  6.28151e-02  6.188e-03  4.588e-05   4.1e-05  3.8e-07  1.9e+04  1.6e+02
 22340  6.28188e-02  6.186e-03  4.583e-05   4.1e-05  3.8e-07  1.9e+04  3.2e+02
 22350  6.28223e-02  6.183e-03  4.579e-05   4.1e-05  3.8e-07  1.9e+04  1.3e+02
 22360  6.28255e-02  6.180e-03  4.575e-05   4.1e-05  3.8e-07  1.9e+04  2.2e+02
 22370  6.28285e-02  6.178e-03  4.571e-05   4.1e-05  3.8e-07  1.9e+04  2.4e+02
 22380  6.28318e-02  6.175e-03  4.567e-05   4.1e-05  3.8e-07  1.9e+04  1.3e+02
 22390  6.28347e-02  6.173e-03  4.564e-05   4.1e-05  3.8e-07  1.9e+04  1.5e+02
 22400  6.28381e-02  6.170e-03  4.560e-05   4.1e-05  3.8e-07  1.9e+04  2.4e+02
 22410  6.28414e-02  6.168e-03  4.556e-05   4.1e-05  3.8e-07  1.9e+04  2.3e+02
 22420  6.28447e-02  6.165e-03  4.551e-05   4.1e-05  3.8e-07  1.9e+04  2.0e+02
 22430  6.28484e-02  6.162e-03  4.547e-05   4.1e-05  3.8e-07  1.9e+04  2.0e+02
 22440  6.28518e-02  6.160e-03  4.543e-05   4.1e-05  3.8e-07  2.0e+04  1.4e+02
 22450  6.28554e-02  6.157e-03  4.538e-05   4.1e-05  3.8e-07  2.0e+04  1.6e+02
 22460  6.28589e-02  6.154e-03  4.534e-05   4.1e-05  3.8e-07  2.0e+04  1.4e+02
 22470  6.28618e-02  6.152e-03  4.530e-05   4.1e-05  3.8e-07  2.0e+04  1.5e+02
 22480  6.28650e-02  6.149e-03  4.526e-05   4.1e-05  3.8e-07  2.0e+04  2.5e+02
 22490  6.28683e-02  6.147e-03  4.522e-05   4.1e-05  3.8e-07  2.0e+04  1.7e+02
 22500  6.28722e-02  6.144e-03  4.518e-05   4.1e-05  3.8e-07  2.0e+04  1.8e+02
 22510  6.28755e-02  6.141e-03  4.514e-05   4.1e-05  3.8e-07  2.0e+04  1.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 22520  6.28785e-02  6.139e-03  4.510e-05   4.1e-05  3.8e-07  2.0e+04  2.1e+02
 22530  6.28820e-02  6.136e-03  4.506e-05   4.1e-05  3.8e-07  2.0e+04  1.7e+02
 22540  6.28851e-02  6.134e-03  4.502e-05   4.1e-05  3.8e-07  2.0e+04  1.2e+02
 22550  6.28888e-02  6.131e-03  4.497e-05   4.1e-05  3.8e-07  2.0e+04  1.0e+02
 22560  6.28918e-02  6.129e-03  4.494e-05   4.1e-05  3.8e-07  2.0e+04  2.5e+02
 22570  6.28950e-02  6.126e-03  4.490e-05   4.1e-05  3.7e-07  2.0e+04  2.2e+02
 22580  6.28987e-02  6.123e-03  4.485e-05   4.1e-05  3.7e-07  2.0e+04  1.1e+02
 22590  6.29020e-02  6.121e-03  4.481e-05   4.1e-05  3.7e-07  2.0e+04  2.5e+02
 22600  6.29053e-02  6.118e-03  4.477e-05   4.1e-05  3.7e-07  2.0e+04  2.5e+02
 22610  6.29088e-02  6.115e-03  4.473e-05   4.1e-05  3.7e-07  2.0e+04  2.3e+02
 22620  6.29125e-02  6.112e-03  4.468e-05   4.1e-05  3.7e-07  2.0e+04  3.6e+02
 22630  6.29156e-02  6.110e-03  4.464e-05   4.1e-05  3.7e-07  2.0e+04  1.6e+02
 22640  6.29184e-02  6.108e-03  4.461e-05   4.1e-05  3.7e-07  2.0e+04  1.3e+02
 22650  6.29218e-02  6.105e-03  4.457e-05   4.1e-05  3.7e-07  2.0e+04  1.3e+02
 22660  6.29249e-02  6.103e-03  4.453e-05   4.1e-05  3.7e-07  2.0e+04  2.0e+02
 22670  6.29281e-02  6.100e-03  4.449e-05   4.1e-05  3.7e-07  2.0e+04  1.4e+02
 22680  6.29310e-02  6.098e-03  4.446e-05   4.1e-05  3.7e-07  2.0e+04  2.8e+02
 22690  6.29339e-02  6.096e-03  4.442e-05   4.1e-05  3.7e-07  2.0e+04  2.8e+02
 22700  6.29371e-02  6.093e-03  4.438e-05   4.1e-05  3.7e-07  2.0e+04  1.5e+02
 22710  6.29404e-02  6.091e-03  4.434e-05   4.1e-05  3.7e-07  2.0e+04  2.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 22720  6.29437e-02  6.088e-03  4.430e-05   4.1e-05  3.7e-07  2.0e+04  1.4e+02
 22730  6.29467e-02  6.086e-03  4.427e-05   4.1e-05  3.7e-07  2.0e+04  1.9e+02
 22740  6.29498e-02  6.083e-03  4.423e-05   4.1e-05  3.7e-07  2.0e+04  3.1e+02
 22750  6.29532e-02  6.081e-03  4.419e-05   4.1e-05  3.7e-07  2.0e+04  2.3e+02
 22760  6.29567e-02  6.078e-03  4.414e-05   4.1e-05  3.7e-07  2.0e+04  1.1e+02
 22770  6.29595e-02  6.076e-03  4.411e-05   4.1e-05  3.7e-07  2.0e+04  2.5e+02
 22780  6.29627e-02  6.073e-03  4.407e-05   4.1e-05  3.7e-07  2.0e+04  1.7e+02
 22790  6.29660e-02  6.071e-03  4.403e-05   4.1e-05  3.7e-07  2.0e+04  1.4e+02
 22800  6.29692e-02  6.068e-03  4.399e-05   4.1e-05  3.7e-07  2.0e+04  2.4e+02
 22810  6.29724e-02  6.066e-03  4.395e-05   4.1e-05  3.7e-07  2.0e+04  1.8e+02
 22820  6.29749e-02  6.064e-03  4.392e-05   4.1e-05  3.7e-07  2.0e+04  2.7e+02
 22830  6.29785e-02  6.061e-03  4.388e-05   4.0e-05  3.7e-07  2.0e+04  2.0e+02
 22840  6.29818e-02  6.059e-03  4.384e-05   4.0e-05  3.7e-07  2.0e+04  2.0e+02
 22850  6.29851e-02  6.056e-03  4.380e-05   4.0e-05  3.7e-07  2.0e+04  2.3e+02
 22860  6.29881e-02  6.054e-03  4.376e-05   4.0e-05  3.7e-07  2.0e+04  1.9e+02
 22870  6.29911e-02  6.051e-03  4.373e-05   4.0e-05  3.7e-07  2.0e+04  1.5e+02
 22880  6.29940e-02  6.049e-03  4.369e-05   4.0e-05  3.7e-07  2.0e+04  1.4e+02
 22890  6.29966e-02  6.047e-03  4.366e-05   4.0e-05  3.7e-07  2.0e+04  1.4e+02
 22900  6.30000e-02  6.044e-03  4.362e-05   4.0e-05  3.7e-07  2.0e+04  1.1e+02
 22910  6.30029e-02  6.042e-03  4.359e-05   4.0e-05  3.7e-07  2.0e+04  2.7e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 22920  6.30061e-02  6.040e-03  4.355e-05   4.0e-05  3.7e-07  2.0e+04  1.4e+02
 22930  6.30093e-02  6.037e-03  4.351e-05   4.0e-05  3.7e-07  2.0e+04  1.3e+02
 22940  6.30124e-02  6.035e-03  4.347e-05   4.0e-05  3.7e-07  2.0e+04  2.3e+02
 22950  6.30152e-02  6.033e-03  4.344e-05   4.0e-05  3.7e-07  2.0e+04  1.5e+02
 22960  6.30185e-02  6.030e-03  4.340e-05   4.0e-05  3.6e-07  2.0e+04  2.9e+02
 22970  6.30214e-02  6.028e-03  4.336e-05   4.0e-05  3.6e-07  2.0e+04  1.5e+02
 22980  6.30241e-02  6.026e-03  4.333e-05   4.0e-05  3.6e-07  2.0e+04  1.4e+02
 22990  6.30269e-02  6.024e-03  4.330e-05   4.0e-05  3.6e-07  2.0e+04  2.0e+02
 23000  6.30297e-02  6.021e-03  4.326e-05   4.0e-05  3.6e-07  2.0e+04  1.6e+02
 23010  6.30327e-02  6.019e-03  4.323e-05   4.0e-05  3.6e-07  2.0e+04  1.4e+02
 23020  6.30357e-02  6.017e-03  4.319e-05   4.0e-05  3.6e-07  2.0e+04  2.3e+02
 23030  6.30388e-02  6.014e-03  4.315e-05   4.0e-05  3.6e-07  2.0e+04  2.2e+02
 23040  6.30417e-02  6.012e-03  4.312e-05   4.0e-05  3.6e-07  2.0e+04  2.3e+02
 23050  6.30444e-02  6.010e-03  4.309e-05   4.0e-05  3.6e-07  2.0e+04  1.7e+02
 23060  6.30473e-02  6.008e-03  4.305e-05   4.0e-05  3.6e-07  2.0e+04  1.5e+02
 23070  6.30506e-02  6.005e-03  4.301e-05   4.0e-05  3.6e-07  2.0e+04  3.1e+02
 23080  6.30532e-02  6.003e-03  4.298e-05   4.0e-05  3.6e-07  2.0e+04  1.5e+02
 23090  6.30557e-02  6.001e-03  4.295e-05   4.0e-05  3.6e-07  2.0e+04  1.9e+02
 23100  6.30582e-02  5.999e-03  4.292e-05   4.0e-05  3.6e-07  2.0e+04  1.5e+02
 23110  6.30613e-02  5.997e-03  4.289e-05   4.0e-05  3.6e-07  2.0e+04  3.1e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 23120  6.30643e-02  5.994e-03  4.285e-05   4.0e-05  3.6e-07  2.0e+04  2.2e+02
 23130  6.30667e-02  5.993e-03  4.282e-05   4.0e-05  3.6e-07  2.0e+04  1.9e+02
 23140  6.30696e-02  5.990e-03  4.279e-05   4.0e-05  3.6e-07  2.0e+04  1.9e+02
 23150  6.30726e-02  5.988e-03  4.275e-05   4.0e-05  3.6e-07  2.0e+04  3.2e+02
 23160  6.30755e-02  5.986e-03  4.272e-05   4.0e-05  3.6e-07  2.0e+04  1.9e+02
 23170  6.30778e-02  5.984e-03  4.269e-05   4.0e-05  3.6e-07  2.0e+04  1.6e+02
 23180  6.30804e-02  5.982e-03  4.266e-05   4.0e-05  3.6e-07  2.0e+04  1.4e+02
 23190  6.30834e-02  5.980e-03  4.262e-05   4.0e-05  3.6e-07  2.0e+04  2.8e+02
 23200  6.30863e-02  5.977e-03  4.259e-05   4.0e-05  3.6e-07  2.0e+04  2.9e+02
 23210  6.30892e-02  5.975e-03  4.255e-05   4.0e-05  3.6e-07  2.0e+04  1.8e+02
 23220  6.30917e-02  5.973e-03  4.253e-05   4.0e-05  3.6e-07  2.0e+04  1.8e+02
 23230  6.30940e-02  5.971e-03  4.250e-05   4.0e-05  3.6e-07  2.0e+04  1.5e+02
 23240  6.30965e-02  5.969e-03  4.247e-05   4.0e-05  3.6e-07  2.0e+04  2.0e+02
 23250  6.30993e-02  5.967e-03  4.244e-05   4.0e-05  3.6e-07  2.0e+04  2.7e+02
 23260  6.31022e-02  5.965e-03  4.240e-05   4.0e-05  3.6e-07  2.0e+04  1.2e+02
 23270  6.31053e-02  5.962e-03  4.236e-05   4.0e-05  3.6e-07  2.0e+04  2.1e+02
 23280  6.31081e-02  5.960e-03  4.233e-05   4.0e-05  3.6e-07  2.0e+04  2.2e+02
 23290  6.31109e-02  5.958e-03  4.230e-05   4.0e-05  3.6e-07  2.0e+04  1.6e+02
 23300  6.31132e-02  5.956e-03  4.227e-05   4.0e-05  3.6e-07  2.0e+04  1.5e+02
 23310  6.31162e-02  5.954e-03  4.224e-05   4.0e-05  3.6e-07  2.0e+04  2.8e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 23320  6.31192e-02  5.952e-03  4.220e-05   4.0e-05  3.6e-07  2.0e+04  1.3e+02
 23330  6.31219e-02  5.950e-03  4.217e-05   4.0e-05  3.6e-07  2.0e+04  2.2e+02
 23340  6.31243e-02  5.948e-03  4.214e-05   4.0e-05  3.6e-07  2.0e+04  2.5e+02
 23350  6.31269e-02  5.946e-03  4.211e-05   4.0e-05  3.6e-07  2.0e+04  1.8e+02
 23360  6.31298e-02  5.943e-03  4.208e-05   4.0e-05  3.6e-07  2.0e+04  3.1e+02
 23370  6.31326e-02  5.941e-03  4.205e-05   4.0e-05  3.6e-07  2.0e+04  1.3e+02
 23380  6.31353e-02  5.939e-03  4.201e-05   4.0e-05  3.6e-07  2.0e+04  3.0e+02
 23390  6.31380e-02  5.937e-03  4.198e-05   4.0e-05  3.6e-07  2.0e+04  2.2e+02
 23400  6.31406e-02  5.935e-03  4.195e-05   4.0e-05  3.5e-07  2.0e+04  1.8e+02
 23410  6.31434e-02  5.933e-03  4.192e-05   4.0e-05  3.5e-07  2.0e+04  2.3e+02
 23420  6.31461e-02  5.931e-03  4.189e-05   4.0e-05  3.5e-07  2.0e+04  2.1e+02
 23430  6.31492e-02  5.928e-03  4.185e-05   4.0e-05  3.5e-07  2.0e+04  2.1e+02
 23440  6.31518e-02  5.926e-03  4.182e-05   4.0e-05  3.5e-07  2.0e+04  1.0e+02
 23450  6.31544e-02  5.924e-03  4.179e-05   4.0e-05  3.5e-07  2.0e+04  2.2e+02
 23460  6.31570e-02  5.922e-03  4.176e-05   4.0e-05  3.5e-07  2.0e+04  1.4e+02
 23470  6.31599e-02  5.920e-03  4.173e-05   4.0e-05  3.5e-07  2.0e+04  1.6e+02
 23480  6.31628e-02  5.918e-03  4.169e-05   4.0e-05  3.5e-07  2.0e+04  1.7e+02
 23490  6.31655e-02  5.915e-03  4.166e-05   4.0e-05  3.5e-07  2.0e+04  3.5e+02
 23500  6.31683e-02  5.913e-03  4.163e-05   4.0e-05  3.5e-07  2.0e+04  1.5e+02
 23510  6.31708e-02  5.911e-03  4.160e-05   3.9e-05  3.5e-07  2.0e+04  1.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 23520  6.31738e-02  5.909e-03  4.157e-05   3.9e-05  3.5e-07  2.0e+04  3.2e+02
 23530  6.31766e-02  5.907e-03  4.153e-05   3.9e-05  3.5e-07  2.0e+04  2.6e+02
 23540  6.31791e-02  5.905e-03  4.151e-05   3.9e-05  3.5e-07  2.0e+04  2.5e+02
 23550  6.31818e-02  5.903e-03  4.147e-05   3.9e-05  3.5e-07  2.0e+04  2.0e+02
 23560  6.31850e-02  5.900e-03  4.144e-05   3.9e-05  3.5e-07  2.0e+04  2.9e+02
 23570  6.31876e-02  5.898e-03  4.141e-05   3.9e-05  3.5e-07  2.0e+04  3.1e+02
 23580  6.31904e-02  5.896e-03  4.138e-05   3.9e-05  3.5e-07  2.0e+04  1.7e+02
 23590  6.31929e-02  5.894e-03  4.135e-05   3.9e-05  3.5e-07  2.0e+04  2.6e+02
 23600  6.31959e-02  5.892e-03  4.131e-05   3.9e-05  3.5e-07  2.0e+04  1.5e+02
 23610  6.31985e-02  5.890e-03  4.128e-05   3.9e-05  3.5e-07  2.0e+04  2.3e+02
 23620  6.32018e-02  5.887e-03  4.125e-05   3.9e-05  3.5e-07  2.0e+04  2.3e+02
 23630  6.32047e-02  5.885e-03  4.121e-05   3.9e-05  3.5e-07  2.0e+04  1.8e+02
 23640  6.32073e-02  5.883e-03  4.118e-05   3.9e-05  3.5e-07  2.0e+04  2.9e+02
 23650  6.32104e-02  5.880e-03  4.115e-05   3.9e-05  3.5e-07  2.0e+04  3.3e+02
 23660  6.32130e-02  5.878e-03  4.112e-05   3.9e-05  3.5e-07  2.0e+04  2.4e+02
 23670  6.32156e-02  5.876e-03  4.109e-05   3.9e-05  3.5e-07  2.0e+04  2.4e+02
 23680  6.32185e-02  5.874e-03  4.105e-05   3.9e-05  3.5e-07  2.0e+04  2.3e+02
 23690  6.32215e-02  5.872e-03  4.102e-05   3.9e-05  3.5e-07  2.0e+04  1.1e+02
 23700  6.32242e-02  5.870e-03  4.099e-05   3.9e-05  3.5e-07  2.0e+04  3.1e+02
 23710  6.32269e-02  5.868e-03  4.096e-05   3.9e-05  3.5e-07  2.0e+04  1.7e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 23720  6.32299e-02  5.865e-03  4.092e-05   3.9e-05  3.5e-07  2.0e+04  2.5e+02
 23730  6.32322e-02  5.863e-03  4.090e-05   3.9e-05  3.5e-07  2.0e+04  1.9e+02
 23740  6.32349e-02  5.861e-03  4.087e-05   3.9e-05  3.5e-07  2.0e+04  3.1e+02
 23750  6.32377e-02  5.859e-03  4.084e-05   3.9e-05  3.5e-07  2.0e+04  2.2e+02
 23760  6.32404e-02  5.857e-03  4.081e-05   3.9e-05  3.5e-07  2.0e+04  1.2e+02
 23770  6.32430e-02  5.855e-03  4.078e-05   3.9e-05  3.5e-07  2.0e+04  2.5e+02
 23780  6.32457e-02  5.853e-03  4.074e-05   3.9e-05  3.5e-07  2.0e+04  2.1e+02
 23790  6.32487e-02  5.851e-03  4.071e-05   3.9e-05  3.5e-07  2.0e+04  2.2e+02
 23800  6.32513e-02  5.849e-03  4.068e-05   3.9e-05  3.5e-07  2.0e+04  2.6e+02
 23810  6.32539e-02  5.846e-03  4.065e-05   3.9e-05  3.5e-07  2.0e+04  1.4e+02
 23820  6.32568e-02  5.844e-03  4.062e-05   3.9e-05  3.5e-07  2.0e+04  1.6e+02
 23830  6.32594e-02  5.842e-03  4.059e-05   3.9e-05  3.5e-07  2.0e+04  3.1e+02
 23840  6.32621e-02  5.840e-03  4.056e-05   3.9e-05  3.5e-07  2.0e+04  1.8e+02
 23850  6.32647e-02  5.838e-03  4.053e-05   3.9e-05  3.5e-07  2.0e+04  2.7e+02
 23860  6.32678e-02  5.836e-03  4.050e-05   3.9e-05  3.5e-07  2.0e+04  1.2e+02
 23870  6.32707e-02  5.833e-03  4.046e-05   3.9e-05  3.4e-07  2.0e+04  1.8e+02
 23880  6.32733e-02  5.831e-03  4.043e-05   3.9e-05  3.4e-07  2.0e+04  1.7e+02
